PeID,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Tw,Tf1,Tf2,w,ta,Ec_cuentas_num,Ec_hogar_num,Ec_salud_num,Ec_transporte_num,Ec_educacion_num,ing_jub_aps_num,ing_gpp_num,w_dc_num,t_domestic_work_num,t_care_work_num,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,Ec,Tc,cierre_temporal,tiempo_libre_observado,ingreso_libre_observado,ingreso_potencial_neto_Ec,filtro_finite,filtro_trabajo_salario,filtro_tiempo,filtro_Ec,filtro_ingreso_potencial,filtro_mtuem_final
66,00103-1-02,45 a 59,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad mixta,69.15,24.71,10.74,4.005066,168,17.18,5.38,6.51,17.29,1.13,0,0,3.096243,46.64,10.51,47.49,0,47.49,176.95028745,224.44028745,63.399999999999984,168,35.45,52.510026450000026,194.4896161500001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
67,00111-1-03,45 a 59,Mujeres,Quintil medio,Sur,Cuidadores domesticos,Movilidad activa,36.56,27.42,12.83,4.066406,168,10.28,3.1,5.06,8.8,0.74,0,0,3.035842,27.04,0.52,27.979999999999997,0,27.979999999999997,83.66780552,111.64780551999999,91.19,168,40.25,37.01999784,200.69283934,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
68,00113-1-01,60 o mas,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Usuarios publicos,47.39,30.05,9.99,2.767243,168,24.48,7.4,8.32,10.63,0.74,57.5,39.9645390070922,3.077788,41.24,0.15,51.57000000000001,97.4645390070922,-45.89453900709219,127.38964532,81.49510631290781,80.57000000000001,168,40.04,49.64453945709221,160.44494917709218,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
69,00115-1-02,30 a 44,Mujeres,Quintil bajo,Norte,Trabajadores rutinarios,Motorizados privados,52.53,41.88,11.11,2.405518,168,24.54,5.23,7.15,18.02,2.27,0,22.5,3.060009,4.53,0,57.21,22.5,34.71,13.86184077,48.57184077,62.480000000000004,168,52.99,77.79001976999999,205.25841859,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
70,00118-1-02,30 a 44,Mujeres,Quintil bajo,Norte,Jovenes trabajadores,Motorizados privados,79.31,40.85,4.84,2.63779,168,33.14,11.47,6.94,22.53,9.03,0,0,3.065932,15.93,3.38,83.11,0,83.11,59.203146919999995,142.31314692,43,168,45.69,66.88997798,187.41060308,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
71,00119-1-01,30 a 44,Hombres,Quintil bajo,Norte,Rutina flexible,Motorizados privados,11.41,83.74,5.88,3.36889,168,0,0,0,0,0,0,0,3.36889,11.38,0.03,0,0,0,38.4390349,38.4390349,66.97000000000001,168,89.61999999999999,0,301.91992179999994,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
72,00119-1-02,60 o mas,Mujeres,Quintil bajo,Norte,Rutina flexible,Motorizados privados,33.95,16.79,17.16,3.062645,168,26.92,5.9,6.92,10,1.51,22.5,45,3.062645,33.95,0,51.25,67.5,-16.25,103.97679775,87.72679775,100.10000000000002,168.00000000000003,33.95,16.25,120.22679774999992,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
73,00120-1-02,45 a 59,Mujeres,Quintil alto,Norte,Cuidadores domesticos,Motorizados privados,59.26,42.84,10.58,8.97514,168,39.29,25.88,24,38.43,6.76,0,0,3.117547,26.26,0,134.35999999999999,0,134.35999999999999,81.86678422000001,216.22678422,55.32000000000001,168,53.42,315.64001218,795.0919909799999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
74,00125-1-04,45 a 59,Mujeres,Quintil medio,Norte,Trabajadores rutinarios,Movilidad activa,64.56,15.85,8.03,2.017727,168,6.1,2.26,2,5.42,2.35,0,0,3.053602,29.1,0.46,18.13,0,18.13,90.26447512000001,108.39447512000001,79.56,168,23.88,21.86997999999997,70.05330075999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
75,00126-1-01,45 a 59,Hombres,Quintil medio,Sur,Trabajadores moviles,Motorizados privados,57.63,38.29,10.57,4.42097,168,37.26,10.91,11.68,32.93,6.78,0,0,3.10723,15.93,1.7,99.56,0,99.56,54.7804649,154.3404649,61.51000000000001,168.00000000000003,48.86,100.44003619999998,316.44863039999984,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76,00126-1-03,18 a 29,Mujeres,Quintil medio,Sur,Jovenes trabajadores,Motorizados privados,67.11,46.94,4.38,2.738096,168,23.29,6.82,7.3,20.58,4.24,0,0,3.074497,19.06,0.05,62.23,0,62.23,58.753637669999996,120.98363767,49.57,168,51.32,62.76998489,203.28907161,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77,00127-1-01,18 a 29,Mujeres,Quintil alto,Sur,Cuidadores domesticos,Motorizados privados,74.59,39.33,7.18,6.270937,168,81.94,43.91,35.66,64.8,20.12,0,50.8474576271186,3.134478,4.74,24.85,246.43,50.8474576271186,195.5825423728814,92.74920402000001,288.3317463928814,46.9,168,46.51,179.4174444371186,471.0787243071186,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
78,00128-1-01,30 a 44,Hombres,Quintil bajo,Norte,Trabajadores moviles,Usuarios publicos,53.38,57.19,10.42,4.700895,168,54.74,12.58,12.8,25.79,2.93,0,0,3.094721,8.38,0,108.84,0,108.84,25.93376198,134.77376198000002,47.010000000000005,168,67.61,116.16001312,433.98752406999995,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
79,00129-1-01,60 o mas,Mujeres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad activa,32.91,12.69,9.79,1.829655,168,23.88,5.28,5.74,7.65,0.5,30,46.9565217391304,3.032458,14.91,0,43.05,76.95652173913041,-33.90652173913041,45.21394878,11.307427040869591,112.61000000000001,168,22.479999999999997,48.906519009130406,90.03716340913039,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,00134-1-02,45 a 59,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Movilidad activa,49.53,50.21,7.46,3.164193,168,0,0,0,0,0,0,0,3.164193,42.39,7.14,0,0,0,156.72247929,156.72247929,60.79999999999999,168,57.67,0,182.47901031000006,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
81,00135-1-02,45 a 59,Mujeres,Quintil alto,Centro,Cuidadores domesticos,Motorizados privados,46.33,40.79,6.94,3.153856,168,0,0,0,0,0,0,0,3.153856,46.33,0,0,0,0,146.11814848,146.11814848,73.94,168,47.73,0,150.53354688000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
82,00137-1-02,30 a 44,Mujeres,Quintil alto,Norte,Cuidadores domesticos,Motorizados privados,74.46,35.47,5.16,4.253828,168,26.43,15.05,12.72,30.85,23.87,0,0,3.024956,27.04,7.42,108.92000000000002,0,108.92000000000002,104.23998376,213.15998376000002,52.91000000000001,168,40.629999999999995,103.58004911999998,276.41308075999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
83,00138-1-01,18 a 29,Hombres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,67.52,42.24,7.07,6.627594,168,79.01,22.59,21.26,49.96,12.2,0,0,3.219145,22.52,0,185.02,0,185.02,72.4951454,257.5151454,51.17,168,49.31,189.98000148,516.7866616200001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
84,00144-1-05,18 a 29,Hombres,Quintil alto,Centro,Rutina flexible,Movilidad activa,15.38,71.16,10.39,3.057089,168,0,0,0,0,0,0,0,3.057089,15.22,0.16,0,0,0,47.018028820000005,47.018028820000005,71.07000000000001,168,81.55,0,249.30560794999994,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
85,00146-1-02,45 a 59,Mujeres,Quintil medio,Sur,Cuidadores domesticos,Motorizados privados,56.95,32.02,12.69,2.962039,168,0,0,0,0,0,0,0,2.962039,34.23,22.72,0,0,0,168.68812104999998,168.68812104999998,66.34,168,44.71,2.842170943040401e-14,132.43276368999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
86,00147-1-01,30 a 44,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad mixta,60.62,52.02,6.77,3.290776,168,38.36,9.36,8.93,25.94,5.72,0,50,3.064669,32.98,7.64,88.31,50,38.31,124.48685477999999,162.79685478,48.58999999999999,168,58.790000000000006,36.68998634000002,230.15470738000005,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
87,00147-1-02,18 a 29,Hombres,Quintil bajo,Centro,Rutina flexible,Motorizados privados,38.87,62.17,7.88,2.402284,168,19.18,4.68,4.47,12.97,2.86,0,25,2.961144,18.61,0.26,44.16,25,19.159999999999997,55.87678728,75.03678728,59.07999999999999,167.99999999999997,70.05,18.339991799999993,186.61998600000004,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
88,00150-1-05,30 a 44,Mujeres,Quintil alto,Norte,Trabajadores rutinarios,Movilidad mixta,47.74,42.95,10.59,5.734147,168,25.37,15.75,14.27,28.47,20.27,0,0,3.068243,7.74,0,104.13,0,104.13,23.74820082,127.87820081999999,66.71999999999998,168,53.540000000000006,145.86997696,452.8762073400002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
89,00151-1-02,30 a 44,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Movilidad mixta,51.79,26.29,12.65,3.037327,168,0,0,0,0,0,0,0,3.037327,38.72,13.07,0,0,0,157.30316532999998,157.30316532999998,77.27000000000001,168,38.94,0,118.27351337999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,00153-1-01,60 o mas,Mujeres,Quintil bajo,Sur,Rutina flexible,Motorizados privados,35.69,33.91,26.45,3.104627,168,0,0,0,0,0,0,0,3.104627,35.69,0,0,0,0,110.80413762999999,110.80413762999999,71.95,168,60.36,0,187.39528571999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
91,00154-1-01,60 o mas,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Movilidad mixta,58.81,20.66,8.09,2.328012,168,28.3,5.14,4.08,10.41,1.51,0,0,2.938576,27.04,1.77,49.43999999999999,0,49.43999999999999,84.66037456,134.10037455999998,80.44,168,28.75,2.8100111600000446,69.74035616000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
92,00156-1-02,45 a 59,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Usuarios publicos,42.29,34.21,13.74,2.20786,168,1.38,0.31,0.45,0.65,0.02,0,0,3.146589,27.28,0.01,2.81,0,2.81,85.87041381000002,88.68041381000002,77.76,168,47.95,4.689985589999992,110.55687259,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
93,00157-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Trabajadores moviles,Usuarios publicos,74.1,16.81,8.99,1.925792,168,16.4,3.86,5.44,6.19,0.23,0,0,3.085079,34.1,0,32.12,0,32.12,105.2011939,137.3211939,68.10000000000001,168,25.799999999999997,5.379993299999995,55.06542689999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
94,00158-1-01,18 a 29,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Movilidad activa,24.07,43.82,12.34,3.132726,168,68.33,16.39,18.17,47.39,27.47,92.5,305,3.132726,24.07,0,177.75,397.5,-219.75,75.40471482,-144.34528518000002,87.77000000000001,168,56.16,219.75,395.68389215999997,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
95,00158-1-02,18 a 29,Hombres,Quintil bajo,Norte,Rutina flexible,Movilidad activa,32.96,69.06,9.94,3.059673,168,0,0,0,0,0,0,0,3.059673,32.96,0,0,0,0,100.84682208000001,100.84682208000001,56.03999999999999,168,79,0,241.714167,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
96,00159-1-02,45 a 59,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Movilidad activa,77.51,23.2,4.63,3.386657,168,39.72,12.66,7.72,21.78,6.19,0,0,2.999195,34.27,3.24,88.07,0,88.07,112.49980445000001,200.56980445,62.65999999999999,168,27.83,61.92997962000004,156.18064393000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
97,00161-1-02,18 a 29,Mujeres,Quintil bajo,Centro,Rutina flexible,Usuarios publicos,11.88,36.79,7.49,2.961594,168,0,0,0,0,0,0,0,2.961594,11.86,0.02,0,0,0,35.18373671999999,35.18373671999999,111.84000000000002,168.00000000000003,44.28,7.105427357601002e-15,131.13938231999995,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
98,00163-1-03,18 a 29,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,7.42,73.53,13.01,3.09159,168,0,0,0,0,0,0,0,3.09159,7.42,0,0,0,0,22.9395978,22.9395978,74.04,168,86.54,0,267.54619859999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
99,00164-1-03,18 a 29,Hombres,Quintil alto,Centro,Rutina flexible,Movilidad activa,10.93,68.32,5.46,2.946641,168,0,0,0,0,0,0,0,2.946641,5.93,5,0,0,0,32.20678613,32.20678613,83.29,168,73.77999999999999,0,217.40317297999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
100,00165-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,75.48,18.96,9.89,3.077831,168,0,0,0,0,0,0,0,3.077831,34.18,41.3,0,0,0,232.31468388,232.31468388,63.67,168,28.85,2.842170943040401e-14,88.79542435000005,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
101,00168-1-01,60 o mas,Mujeres,Quintil alto,Centro,Cuidadores domesticos,Usuarios publicos,43.77,40.89,13.18,3.246961,168,37.59,24.3,25.19,22.67,5.7,175,90.7407407407407,3.246961,43.77,0,115.45,265.7407407407407,-150.29074074074072,142.11948297,-8.17125777074071,70.16,168,54.07,150.29074074074072,325.8539220107407,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
102,00173-1-02,60 o mas,Mujeres,Quintil medio,Centro,Rutina flexible,Motorizados privados,28.4,42.17,9.32,3.250721,168,26.33,13.08,15.87,9.65,0.54,66,64.9268292682927,3.250721,28.4,0,65.47,130.9268292682927,-65.4568292682927,92.32047639999999,26.863647131707296,88.10999999999999,167.99999999999997,51.49,65.4568292682927,232.83645355829276,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
103,00176-1-01,18 a 29,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Motorizados privados,77.34,30.48,8.74,3.074477,168,51.54,8.81,6.99,20.38,5.94,0,0,3.100806,25.75,6.59,93.66,0,93.66,100.28006604000001,193.94006604,51.43999999999999,168,39.22,43.83998514000001,164.42097307999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104,00177-1-02,18 a 29,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Motorizados privados,83.01,20.11,3.04,2.968122,168,0,0,0,0,0,0,0,2.968122,40.69,42.32,0,0,0,246.38380722,246.38380722,61.839999999999996,168,23.15,2.842170943040401e-14,68.7120243,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
105,00181-1-01,60 o mas,Hombres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,2.79,98.44,5.96,2.901719,168,20.57,5.98,9.51,5.88,0.14,50,100,2.901719,2.79,0,42.080000000000005,150,-107.91999999999999,8.095796009999999,-99.82420398999999,60.81000000000001,168,104.39999999999999,107.91999999999999,410.85946359999997,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
106,00182-1-01,18 a 29,Mujeres,Quintil bajo,Centro,Trabajadores rutinarios,Usuarios publicos,57.93,31.63,11.82,6.560531,168,92.67,21.78,21.99,42.45,11.43,0,0,3.026343,9.93,0,190.32,0,190.32,30.051585989999996,220.37158599,66.62,168,43.45,159.67997484000003,444.73504678999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
107,00182-2-01,18 a 29,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Usuarios publicos,35.13,45.13,5.14,10.476139,168,91.32,21.46,21.67,41.83,11.26,0,0,3.0135,10.13,0,187.53999999999996,0,187.53999999999996,30.526755,218.06675499999997,82.60000000000001,168,50.27,149.96000807000004,676.5955156,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
108,00185-1-02,18 a 29,Mujeres,Quintil medio,Norte,Trabajadores rutinarios,Usuarios publicos,57.17,40.26,7.77,5.057279,168,45.95,14.82,11.17,36.17,13.75,0,0,3.214842,12.17,0,121.86,0,121.86,39.12462714,160.98462714,62.8,168,48.03,128.14001329,371.0411236600001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
109,00186-1-02,18 a 29,Hombres,Quintil bajo,Sur,Rutina flexible,Motorizados privados,25.66,80.56,4.78,4.999615,168,39.3,6.41,5.31,14.09,1.92,0,29.53125,3.017561,12.27,5.39,67.03,29.53125,37.49875,53.290127260000006,90.78887726,57,168,85.34,37.50124364,464.16838774,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
110,00190-1-01,30 a 44,Mujeres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad mixta,39.32,42.03,15,3.129569,168,42.13,8.47,6.76,18.3,6.64,0,0,3.134298,18.1,1.22,82.3,0,82.3,60.554637359999994,142.85463736,71.65,168,57.03,-19.79998427999999,158.67933579,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
111,00194-1-02,60 o mas,Mujeres,Quintil bajo,Sur,Rutina flexible,Motorizados privados,22.24,62.36,30.43,3.065629,168,0,0,0,0,0,0,0,3.065629,22.24,0,0,0,0,68.17958895999999,68.17958895999999,52.96999999999999,168,92.78999999999999,0,284.45971491,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
112,00199-1-01,60 o mas,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,41.42,58.79,9.49,3.062451,168,28.99,12.84,18.36,15.72,1.31,61.25,122.5,3.062451,40.85,0.57,77.22,183.75,-106.53,126.84672042,20.316720419999996,58.29999999999999,168,68.28,106.53,315.6341542800001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
113,00203-1-01,30 a 44,Mujeres,Quintil bajo,Norte,Jovenes trabajadores,Usuarios publicos,60.51,43.97,5.96,3.263941,168,48.83,8.44,7.82,19.89,4.75,0,25,3.062609,15.51,0,89.73,25,64.73,47.50106559,112.23106559000001,57.56000000000001,168,49.93,85.27000431999997,248.23857844999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
114,00205-1-02,30 a 44,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Usuarios publicos,57.9,15.09,8.26,2.614382,168,20.17,4.28,4,9.24,2.62,0,0,3.00525,20.37,12.53,40.31,0,40.31,98.872725,139.182725,86.74999999999999,168,23.35,12.189992799999999,73.23581250000004,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
115,00206-1-02,30 a 44,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Motorizados privados,54.02,28.03,13.82,0.236317,168,0,0,0,0,0,0,0,3.175586,4.02,0,0,0,0,12.76585572,12.76585572,72.13,168,41.85,-1.137999999833994e-5,9.889855070000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
116,00208-1-01,45 a 59,Hombres,Quintil bajo,Norte,Trabajadores rutinarios,Motorizados privados,55.21,36.02,7.7,4.675645,168,46.59,16.53,12.56,34.86,15.57,0,0,3.246068,9.2,1.01,126.11000000000001,0,126.11000000000001,33.14235428,159.25235428000002,69.06999999999998,168,43.720000000000006,98.89000616999999,303.30920557000013,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
117,00213-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Rutina flexible,Motorizados privados,35.6,42.01,6.43,4.187139,168,40.17,8,10.94,24.4,5.82,0,35.7142857142857,3.145011,14.6,1,89.32999999999998,35.7142857142857,53.61571428571428,49.06217159999999,102.67788588571428,83.96000000000001,168,48.44,46.38426251428574,249.20927567428572,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
118,00213-1-02,18 a 29,Hombres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,35.52,53.09,5.68,3.019224,168,16.07,3.2,4.38,9.76,2.33,0,14.2857142857143,3.124667,16.17,5.35,35.739999999999995,14.2857142857143,21.454285714285696,67.24283384000002,88.6971195542857,73.70999999999998,168,58.77,18.545716925714302,195.98551140571433,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
119,00215-1-03,18 a 29,Hombres,Quintil bajo,Norte,Rutina flexible,Usuarios publicos,11.65,52.74,5.08,2.967808,168,0,0,0,0,0,0,0,2.967808,10.94,0.71,0,0,0,34.57496319999999,34.57496319999999,98.52999999999999,168,57.82,7.105427357601002e-15,171.59865856000005,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
120,00216-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Trabajadores moviles,Usuarios publicos,73.98,14.52,11.46,3.038634,168,31.05,8.32,11.06,20.36,3.87,0,0,3.012359,28.43,0.55,74.66000000000001,0,74.66000000000001,87.29816382,161.95816382,68.03999999999999,168,25.98,62.8399795,141.78369082000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
121,00220-1-01,60 o mas,Mujeres,Quintil medio,Centro,Cuidadores domesticos,Movilidad activa,78.17,22.45,10.46,2.743131,168,17.2,7.27,7.38,17.78,2.76,0,0,2.997919,38.17,0,52.38999999999999,0,52.38999999999999,114.43056823,166.82056823,56.919999999999995,168,32.91,47.609982040000006,137.88642325000006,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
122,00220-1-02,30 a 44,Mujeres,Quintil medio,Centro,Jovenes trabajadores,Movilidad activa,62.24,51.56,8.52,4.474784,168,38.69,16.36,16.6,40,6.21,0,0,3.103861,17.24,0,117.86,0,117.86,53.51056364,171.37056364,45.67999999999999,168,60.08,107.13999251999996,375.98501523999994,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
123,00220-1-03,30 a 44,Hombres,Quintil medio,Centro,Jovenes trabajadores,Movilidad activa,48.15,48.08,7.81,2.9133,168,19.78,8.36,8.48,20.44,3.17,0,0,3.101276,8.05,0.1,60.230000000000004,0,60.230000000000004,25.2753994,85.5053994,63.959999999999994,168,55.89,54.7699956,217.59433260000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
124,00222-1-04,30 a 44,Mujeres,Quintil bajo,Sur,Rutina flexible,Movilidad activa,42.34,45.3,12.87,3.097895,168,0,0,0,0,0,0,0,3.097895,42.34,0,0,0,0,131.1648743,131.1648743,67.49,168,58.169999999999995,0,180.20455214999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
125,00223-1-01,30 a 44,Hombres,Quintil medio,Centro,Jovenes trabajadores,Motorizados privados,38.96,58.99,8.16,11.67662,168,103.95,31.07,33.98,59.7,19.22,0,0,3.339408,8.65,0.31,247.92,0,247.92,29.921095680000004,277.84109567999997,61.889999999999986,168,67.15,177.08001952,961.1650525200001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
126,00224-1-01,30 a 44,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad mixta,32.42,65.07,7.86,3.049681,168,0,0,0,0,0,0,0,3.049681,30.12,2.3,0,0,0,98.87065802000001,98.87065802000001,62.64999999999999,168,72.92999999999999,0,222.41323533000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
127,00224-1-06,30 a 44,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Motorizados privados,66.69,32.14,6.18,1.993795,168,48.85,10.02,11.58,20.89,12.4,0,67.5,3.083834,6.71,3.98,103.74000000000001,67.5,36.24000000000001,32.96618546,69.20618546,62.99,168,38.32,63.76000309,140.16222749,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
128,00227-1-02,60 o mas,Hombres,Quintil bajo,Centro,Rutina flexible,Motorizados privados,40.67,60.48,11.92,3.345083,168,25.95,14.52,15.31,10.15,0.68,51.5,103,3.345083,40.67,0,66.61000000000001,154.5,-87.88999999999999,136.04452561,48.15452561000001,54.92999999999999,168,72.39999999999999,87.88999999999999,330.0740092,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
129,00228-1-01,60 o mas,Hombres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad mixta,72.37,21.63,14.54,2.443609,168,33.1,9.65,11.99,19.95,1.06,57.5,65.8636363636364,3.15322,24.37,0,75.75,123.3636363636364,-47.6136363636364,76.8439714,29.2303350363636,59.46,168,36.17,147.6136482936364,235.99898582363636,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
130,00229-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,30.31,40.82,4.85,2.507353,168,0,0,0,0,0,0,0,3.126198,24.31,0,0,0,0,75.99787338,75.99787338,92.02000000000001,168,45.67,-3.94999999286938e-6,114.51080755999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
131,00231-1-01,60 o mas,Hombres,Quintil alto,Centro,Trabajadores rutinarios,Motorizados privados,49.47,28.72,11.3,4.097925,168,40.16,27.49,34.84,35.19,8.86,0,140.504869297796,3.40589,4.47,0,146.54000000000002,140.504869297796,6.035130702204015,15.224328299999998,21.25945900220401,78.51,168,40.019999999999996,181.46489074779598,345.463849247796,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
132,00231-1-04,60 o mas,Mujeres,Quintil alto,Centro,Cuidadores domesticos,Motorizados privados,65.23,26.96,8.6,3.007682,168,10.49,7.18,9.1,9.2,2.31,49,36.7186058431574,3.007682,63.02,2.21,38.28,85.7186058431574,-47.438605843157404,196.19109686000002,148.7524910168426,67.21000000000001,168,35.56,47.438605843157404,154.39177776315734,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
133,00232-1-01,60 o mas,Mujeres,Quintil medio,Sur,Rutina flexible,Movilidad mixta,40.75,51.26,18.89,3.061189,168,75.71,32.18,45.98,30.42,1.52,150,300,3.061189,30.28,10.47,185.80999999999997,450,-264.19000000000005,124.74345175,-139.44654825000003,57.10000000000001,168,70.15,264.19000000000005,478.93240835,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
134,00232-1-02,60 o mas,Hombres,Quintil medio,Sur,Rutina flexible,Movilidad mixta,9.35,63.32,17.65,3.00783,168,31.54,13.41,19.16,12.68,0.63,62.5,125,3.00783,8.55,0.8,77.41999999999999,187.5,-110.08000000000001,28.123210500000003,-81.95678950000001,77.68,168,80.97,110.08000000000001,353.62399509999995,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
135,00233-1-01,30 a 44,Hombres,Quintil medio,Norte,Jovenes trabajadores,Movilidad activa,42.44,53.44,6.85,2.843381,168,25.03,10.22,18.84,20.05,1.42,0,95.0105042016807,3.34962,2.44,0,75.56,95.0105042016807,-19.4505042016807,8.1730728,-11.277431401680701,65.27000000000001,168,60.29,131.9505210416807,303.3779615316807,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
136,00235-1-02,45 a 59,Mujeres,Quintil medio,Norte,Cuidadores domesticos,Movilidad activa,61.85,45.86,8.15,3.024611,168,0,0,0,0,0,0,0,3.024611,57.12,4.73,0,0,0,187.07219035,187.07219035,52.14000000000001,168.00000000000003,54.01,2.842170943040401e-14,163.35924011,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
137,00238-1-02,45 a 59,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,20.04,14.51,9.46,3.026102,168,0,0,0,0,0,0,0,3.026102,20.04,0,0,0,0,60.643084079999994,60.643084079999994,123.99000000000001,168,23.97,0,72.53566493999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
