id_persona,modulo,choice,T_modulo_sem,choice_interno_v10,mod_TD,mod_TC,mod_ED,mod_CP,T_mod_10h,female,zona_centro,zona_sur,edad_18_24,edad_45_64,edad_65mas,n_menores_18,n_trabajadores,n_profesionales,vive_pareja,educ_secundaria,educ_tecnica,educ_universitaria,quintil_2,quintil_3,quintil_4,quintil_5,ing_personal,PeID,WeID,avl_1,chc_1,wd_1,avl_2,chc_2,wd_2,avl_3,chc_3,wd_3,avl_4,chc_4,wd_4,avl_5,chc_5,wd_5,avl_6,chc_6,wd_6,avl_7,chc_7,wd_7,wc_1
12135-1-01,TD,6,23.81,6,1,0,0,0,2.381,0,1,0,0,1,0,1,2,3,1,0,0,1,0,0,1,0,444.86,6764,2,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1
12136-1-02,TD,3,29.13,3,1,0,0,0,2.913,1,1,0,0,1,0,1,2,4,1,0,0,0,0,1,0,0,0,6765,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12136-1-02,CP,2,13.13,2,0,0,0,1,1.3130000000000002,1,1,0,0,1,0,1,2,4,1,0,0,0,0,1,0,0,0,6765,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12139-1-03,TO,1,40,1,0,0,0,0,4,1,0,0,0,0,0,1,2,3,1,0,0,1,0,0,1,0,275,6766,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12142-1-01,TD,5,16.96,5,1,0,0,0,1.6960000000000002,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,117,6767,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12145-1-01,TD,5,16.84,5,1,0,0,0,1.684,1,1,0,0,0,0,3,1,1,0,0,0,1,0,0,1,0,467.5,6768,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12148-1-02,TD,7,25.94,7,1,0,0,0,2.5940000000000003,1,0,0,0,0,0,1,2,2,1,0,1,0,1,0,0,0,25,6769,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
12148-1-02,TC,2,15.78,2,0,1,0,0,1.5779999999999998,1,0,0,0,0,0,1,2,2,1,0,1,0,1,0,0,0,25,6769,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12150-1-02,TD,3,31.49,3,1,0,0,0,3.149,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,249.75,6770,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12154-1-01,TO,2,45,2,0,0,0,0,4.5,1,1,0,0,0,0,1,2,2,1,0,1,0,1,0,0,0,125,6771,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12154-1-01,TD,7,12.04,7,1,0,0,0,1.204,1,1,0,0,0,0,1,2,2,1,0,1,0,1,0,0,0,125,6771,2,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
12156-1-01,TO,2,30,2,0,0,0,0,3,1,0,0,0,1,0,0,5,2,0,0,0,1,0,0,1,0,90,6772,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12156-1-01,TD,5,9.44,5,1,0,0,0,0.944,1,0,0,0,1,0,0,5,2,0,0,0,1,0,0,1,0,90,6772,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12159-1-01,TO,1,45,1,0,0,0,0,4.5,0,1,0,0,1,0,1,4,2,1,0,1,0,0,1,0,0,275,6773,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12159-1-01,TD,1,15.12,1,1,0,0,0,1.512,0,1,0,0,1,0,1,4,2,1,0,1,0,0,1,0,0,275,6773,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12160-1-01,TD,5,13.1,5,1,0,0,0,1.31,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,67.83,6774,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12163-1-02,TO,1,35,1,0,0,0,0,3.5,1,0,0,0,1,0,2,2,2,1,0,0,1,0,0,0,1,237.5,6775,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12163-1-02,TD,1,24.33,1,1,0,0,0,2.433,1,0,0,0,1,0,2,2,2,1,0,0,1,0,0,0,1,237.5,6775,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12163-1-02,TC,1,1.84,1,0,1,0,0,0.184,1,0,0,0,1,0,2,2,2,1,0,0,1,0,0,0,1,237.5,6775,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12164-1-01,TD,2,42.05,2,1,0,0,0,4.205,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,6776,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12165-1-01,TO,1,48,1,0,0,0,0,4.8,1,0,0,1,0,0,0,2,0,1,1,0,0,1,0,0,0,100,6777,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12165-1-02,TD,1,16.1,1,1,0,0,0,1.61,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,100,6778,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12166-1-01,TD,1,29.54,1,1,0,0,0,2.9539999999999997,0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,6779,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12166-1-01,TC,1,2.21,1,0,1,0,0,0.221,0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,6779,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12166-1-02,TO,5,40,5,0,0,0,0,4,1,1,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,112.5,6780,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12166-1-02,TD,1,5.55,1,1,0,0,0,0.5549999999999999,1,1,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,112.5,6780,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12167-1-01,TO,2,45,2,0,0,0,0,4.5,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,216.23,6781,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12168-1-02,TO,1,30,1,0,0,0,0,3,1,1,0,0,0,0,2,3,2,1,0,0,1,0,0,0,1,175,6782,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12168-1-02,TD,1,22.21,1,1,0,0,0,2.221,1,1,0,0,0,0,2,3,2,1,0,0,1,0,0,0,1,175,6782,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12169-1-01,TO,2,14,2,0,0,0,0,1.4,0,0,1,0,1,0,1,2,2,1,0,0,1,0,0,1,0,150,6783,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12169-1-01,TC,2,11.75,2,0,1,0,0,1.175,0,0,1,0,1,0,1,2,2,1,0,0,1,0,0,1,0,150,6783,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12171-1-01,TD,2,28.68,2,1,0,0,0,2.868,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,6784,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12174-1-03,TD,2,61.43,2,1,0,0,0,6.143,1,1,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0,105,6785,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12174-1-03,CP,2,6.61,2,0,0,0,1,0.661,1,1,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0,105,6785,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12175-1-01,TD,3,32.81,3,1,0,0,0,3.281,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,566.98,6786,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12175-1-02,TO,2,48,2,0,0,0,0,4.8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,283.49,6787,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12177-1-02,TD,7,40.78,7,1,0,0,0,4.078,1,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,17.5,6788,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
12177-1-02,TC,1,5.91,1,0,1,0,0,0.591,1,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,17.5,6788,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12179-1-02,TD,5,41.28,5,1,0,0,0,4.128,1,1,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,6789,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12180-1-01,TO,5,25,5,0,0,0,0,2.5,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,6790,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12180-1-01,TD,5,39.11,5,1,0,0,0,3.911,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,6790,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12184-1-01,TO,1,40,1,0,0,0,0,4,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,112.5,6791,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12184-1-02,TO,4,45,4,0,0,0,0,4.5,0,1,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,120,6792,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1
12184-1-02,TD,5,4.31,5,1,0,0,0,0.43099999999999994,0,1,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,120,6792,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12184-1-03,TO,7,45,7,0,0,0,0,4.5,1,1,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,6793,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
12186-1-01,TD,1,15.56,1,1,0,0,0,1.556,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,157.5,6794,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12187-1-01,TO,5,48,5,0,0,0,0,4.8,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,200,6795,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12187-1-01,TC,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,200,6795,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12187-1-04,ED,1,37.2,1,0,0,1,0,3.72,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,6796,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12189-1-01,TO,5,45,5,0,0,0,0,4.5,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,192.7,6797,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12189-1-01,TD,1,12.69,1,1,0,0,0,1.269,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,192.7,6797,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12191-1-01,TO,1,28,1,0,0,0,0,2.8,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,100,6798,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12191-1-01,TC,1,0.01,1,0,1,0,0,0.001,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,100,6798,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12194-1-01,TD,5,10.44,5,1,0,0,0,1.044,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,95,6799,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12195-1-02,TD,5,24.3,5,1,0,0,0,2.43,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,6800,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12196-1-03,ED,1,33.47,1,0,0,1,0,3.347,1,0,1,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,6801,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12196-1-04,TC,1,17.55,1,0,1,0,0,1.7550000000000001,1,0,1,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,6802,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12203-1-02,TO,1,30,1,0,0,0,0,3,0,1,0,0,1,0,1,2,2,1,0,0,1,0,1,0,0,143.75,6803,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12203-1-02,TD,1,13.78,1,1,0,0,0,1.378,0,1,0,0,1,0,1,2,2,1,0,0,1,0,1,0,0,143.75,6803,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12203-1-02,TC,1,0.02,1,0,1,0,0,0.002,0,1,0,0,1,0,1,2,2,1,0,0,1,0,1,0,0,143.75,6803,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12203-1-03,TO,2,45,2,0,0,0,0,4.5,1,1,0,1,0,0,1,2,2,0,0,1,0,0,1,0,0,143.75,6804,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12209-1-01,TD,1,7.78,1,1,0,0,0,0.778,0,1,0,0,1,0,0,2,2,1,0,0,1,0,0,0,1,500,6805,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12209-1-02,TO,1,45,1,0,0,0,0,4.5,1,1,0,0,1,0,0,2,2,1,0,0,1,0,0,0,1,245,6806,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12209-1-02,TC,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,2,2,1,0,0,1,0,0,0,1,245,6806,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12210-1-01,TD,5,21.92,5,1,0,0,0,2.192,1,0,0,0,1,0,0,3,3,1,0,0,1,0,0,1,0,200,6807,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12212-1-02,TO,2,48,2,0,0,0,0,4.8,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,140,6808,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12212-1-04,TD,5,41.81,5,1,0,0,0,4.181,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,6809,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12212-1-04,TC,1,31.09,1,0,1,0,0,3.109,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,6809,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12213-1-01,TD,1,5.83,1,1,0,0,0,0.583,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,165.03,6810,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12217-1-02,TO,1,48,1,0,0,0,0,4.8,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,1,311.54,6811,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12217-1-02,TD,1,8.63,1,1,0,0,0,0.8630000000000001,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,1,311.54,6811,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12217-1-04,TD,1,16.93,1,1,0,0,0,1.693,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,0,6812,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12218-1-04,ED,1,47.38,1,0,0,1,0,4.738,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,6813,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12222-1-02,TD,5,41.97,5,1,0,0,0,4.197,1,1,0,0,1,0,0,1,2,1,0,0,1,0,0,1,0,0,6814,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12225-1-01,TO,2,30,2,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,125,6815,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12226-1-01,TD,5,44.51,5,1,0,0,0,4.451,1,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,37.5,6816,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12226-1-01,TC,5,9.79,5,0,1,0,0,0.9789999999999999,1,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,37.5,6816,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12231-1-02,TO,1,40,1,0,0,0,0,4,1,1,0,0,0,0,0,2,2,1,0,0,1,0,0,1,0,215,6817,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12232-1-01,TD,5,38.36,5,1,0,0,0,3.836,0,1,0,0,0,1,1,0,2,1,0,1,0,0,0,1,0,450,6818,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12232-1-01,TC,1,2.74,1,0,1,0,0,0.274,0,1,0,0,0,1,1,0,2,1,0,1,0,0,0,1,0,450,6818,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12233-1-02,TD,1,56.61,1,1,0,0,0,5.661,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,155.79,6819,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12233-1-02,CP,1,19.85,1,0,0,0,1,1.985,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,155.79,6819,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12234-1-01,TO,1,44,1,0,0,0,0,4.4,1,1,0,0,0,0,2,2,2,1,0,1,0,0,1,0,0,220.11,6820,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12234-1-01,TD,1,25.9,1,1,0,0,0,2.59,1,1,0,0,0,0,2,2,2,1,0,1,0,0,1,0,0,220.11,6820,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12234-1-01,TC,1,2.03,1,0,1,0,0,0.20299999999999999,1,1,0,0,0,0,2,2,2,1,0,1,0,0,1,0,0,220.11,6820,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12234-1-02,TO,1,24,1,0,0,0,0,2.4,0,1,0,0,0,0,2,2,2,1,0,1,0,0,1,0,0,117.39,6821,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12234-1-02,TC,1,0.36,1,0,1,0,0,0.036,0,1,0,0,0,0,2,2,2,1,0,1,0,0,1,0,0,117.39,6821,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12235-1-02,TO,1,45,1,0,0,0,0,4.5,1,0,0,0,0,0,2,2,1,1,0,0,1,0,0,0,1,325,6822,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12235-1-02,TD,1,21.22,1,1,0,0,0,2.122,1,0,0,0,0,0,2,2,1,1,0,0,1,0,0,0,1,325,6822,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12235-1-02,CP,1,10.8,1,0,0,0,1,1.08,1,0,0,0,0,0,2,2,1,1,0,0,1,0,0,0,1,325,6822,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12236-1-01,TD,2,46.81,2,1,0,0,0,4.681,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,6823,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12237-1-01,TD,5,14.26,5,1,0,0,0,1.426,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,450,6824,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12240-1-01,TO,5,48,5,0,0,0,0,4.8,1,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,115,6825,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12241-1-02,TC,5,0.67,5,0,1,0,0,0.067,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,6826,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12253-1-01,TO,2,45,2,0,0,0,0,4.5,1,0,1,0,0,1,0,2,2,0,0,0,1,0,0,0,1,319.39,6827,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12253-1-01,TD,2,22.35,2,1,0,0,0,2.2350000000000003,1,0,1,0,0,1,0,2,2,0,0,0,1,0,0,0,1,319.39,6827,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12255-1-02,TD,5,49.19,5,1,0,0,0,4.919,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,99.8,6828,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12255-1-04,TO,2,50,2,0,0,0,0,5,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,339.11,6829,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12255-1-04,TD,2,20.21,2,1,0,0,0,2.021,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,339.11,6829,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12256-1-01,TO,1,30,1,0,0,0,0,3,1,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,312.5,6830,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12259-1-02,TO,5,40,5,0,0,0,0,4,0,0,1,0,1,0,1,2,2,1,0,0,1,0,0,0,1,1000,6831,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12259-1-02,TD,7,14.55,7,1,0,0,0,1.455,0,0,1,0,1,0,1,2,2,1,0,0,1,0,0,0,1,1000,6831,2,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
12259-1-02,TC,1,7.41,1,0,1,0,0,0.741,0,0,1,0,1,0,1,2,2,1,0,0,1,0,0,0,1,1000,6831,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12261-1-02,TO,2,40,2,0,0,0,0,4,1,0,0,0,0,1,0,4,2,0,0,1,0,0,0,0,1,178.8,6832,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12262-1-02,TO,2,40,2,0,0,0,0,4,0,1,0,0,1,0,0,2,2,1,0,1,0,0,1,0,0,175,6833,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12262-1-02,TD,5,11.42,5,1,0,0,0,1.142,0,1,0,0,1,0,0,2,2,1,0,1,0,0,1,0,0,175,6833,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12265-1-03,TD,7,18.08,7,1,0,0,0,1.8079999999999998,1,0,1,1,0,0,1,1,2,0,0,1,0,0,1,0,0,0,6834,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
12265-1-03,ED,2,27.91,2,0,0,1,0,2.791,1,0,1,1,0,0,1,1,2,0,0,1,0,0,1,0,0,0,6834,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12267-1-01,TO,6,42,6,0,0,0,0,4.2,0,0,0,0,1,0,0,3,4,1,0,1,0,0,0,0,1,425,6835,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1
12267-1-01,TD,5,11.2,5,1,0,0,0,1.1199999999999999,0,0,0,0,1,0,0,3,4,1,0,1,0,0,0,0,1,425,6835,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12269-1-02,TO,1,40,1,0,0,0,0,4,0,0,1,0,0,0,2,2,1,1,1,0,0,1,0,0,0,125,6836,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12273-1-01,TO,1,48,1,0,0,0,0,4.8,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,800,6837,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12273-1-01,TD,1,12.24,1,1,0,0,0,1.224,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,800,6837,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12274-1-01,TC,1,13.04,1,0,1,0,0,1.3039999999999998,0,1,0,0,1,0,2,2,2,1,0,0,1,0,0,1,0,400,6838,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12274-1-02,TC,1,13.7,1,0,1,0,0,1.3699999999999999,1,1,0,0,0,0,2,2,2,1,0,0,1,0,0,1,0,125,6839,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12275-1-01,TO,1,42,1,0,0,0,0,4.2,0,1,0,0,0,0,2,1,2,1,0,1,0,1,0,0,0,250,6840,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
12275-1-01,TD,5,4.14,5,1,0,0,0,0.414,0,1,0,0,0,0,2,1,2,1,0,1,0,1,0,0,0,250,6840,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
12275-1-01,TC,1,10.86,1,0,1,0,0,1.0859999999999999,0,1,0,0,0,0,2,1,2,1,0,1,0,1,0,0,0,250,6840,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
