PeID,Tw,Tf1,Tf2,Tc,w,Ec,ta,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,cierre_temporal,tiempo_libre_observado,ingreso_libre_observado,ingreso_potencial_neto_Ec
362,79.84,19.29,7.89,60.980000000000004,2.180479,166.68945136000002,168,00664-1-01,30 a 44,Mujeres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad mixta,92.60000000000001,0,92.60000000000001,74.08945136,168,27.18,7.3999919999999975,66.66541121999998
364,58.93,23.03,4.51,81.52999999999999,2.987623,176.06062339000002,168,00666-1-02,18 a 29,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Movilidad mixta,0,0,0,176.06062339000002,168,27.54,0,82.27913742000001
367,77.21,17.27,17.46,56.06000000000001,4.515549,192.14550854,168,00675-1-01,45 a 59,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Movilidad mixta,143.5,50,93.5,98.64550854000001,168,34.730000000000004,156.50002974999998,313.32504652
368,47.17,25.86,13.39,81.58,3.52138,102.24348323000001,168,00676-1-01,45 a 59,Hombres,Quintil bajo,Sur,Trabajadores moviles,Movilidad mixta,48.64,0,48.64,53.60348323,168,39.25,63.860011369999995,202.07417637
380,33.08,64.74,9.22,60.96000000000002,5.946928,0.7277106933330231,168,00693-1-01,45 a 59,Mujeres,Quintil alto,Sur,Rutina flexible,Movilidad mixta,211.17,282.16666666666697,-70.99666666666698,71.72437736,168,73.96,195.99666754666697,635.8314624266668
393,28.51,92.35,5.81,41.33000000000001,2.466842,60.00506067538461,168,00714-1-02,18 a 29,Hombres,Quintil bajo,Centro,Rutina flexible,Movilidad mixta,7.5600000000000005,5.38461538461539,2.17538461538461,57.829676060000004,168,98.16,10.3246047446154,252.46981546461538
399,66.94,37.96,8.43,54.67,2.538393,122.44003814,168,00734-1-02,18 a 29,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad mixta,65.02,0,65.02,57.42003814,168,46.39,47.47998928,165.23604054999998
404,88.41,26.03,6.25,47.31,5.416832,312.7620881,168,00744-1-01,30 a 44,Mujeres,Quintil alto,Centro,Cuidadores domesticos,Movilidad mixta,183.85999999999999,0,183.85999999999999,128.90208810000001,168,32.28,166.14002902,340.99536598
411,58.1,33.07,9.44,67.39000000000001,8.295754,258.2333061,168,00758-1-01,30 a 44,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Movilidad mixta,188.75,0,188.75,69.48330610000001,168,42.51,223.75000130000006,576.40250384
415,45.43,64.79,5.83,51.94999999999999,3.158094,86.2899881977778,168,00764-1-02,60 o mas,Mujeres,Quintil alto,Sur,Rutina flexible,Movilidad mixta,57.54,114.7222222222222,-57.1822222222222,143.47221042,168,70.62,57.18222222222221,280.20682050222223
429,46.49,40.16,12.57,68.78,2.997826,139.36893074,168,00787-1-01,30 a 44,Hombres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad mixta,0,0,0,139.36893074,168,52.73,0,158.07536497999996
433,57.98,17.13,5.82,87.07000000000002,3.184111,184.61475578,168,00791-1-01,30 a 44,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad mixta,0,0,0,184.61475578,168.00000000000003,22.95,0,73.07534744999992
435,61.72,33.78,8.48,64.02,4.18571,173.6020052,168,00794-1-01,45 a 59,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Movilidad mixta,117.51,0,117.51,56.092005199999996,168,42.260000000000005,84.74001600000003,261.62812060000005
438,53.37,25.74,8.23,80.66,3.144045,132.74766682999999,168,00798-1-02,45 a 59,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad mixta,27.45,0,27.45,105.29766683,168,33.97,35.05001482000003,141.85322347000002
444,2.96,39.85,3.57,121.62,2.903054,8.59303984,168,00805-1-03,18 a 29,Hombres,Quintil bajo,Norte,Rutina flexible,Movilidad mixta,0,0,0,8.59303984,168,43.42,0,126.05060467999998
446,11.53,31.02,10.14,115.31,3.089649,35.62365297,168,00808-1-03,18 a 29,Mujeres,Quintil alto,Norte,Rutina flexible,Movilidad mixta,0,0,0,35.62365297,168,41.16,0,127.16995284000001
453,53.59,56.9,6.73,50.78,5.636334,142.31114696,168,00818-1-03,30 a 44,Hombres,Quintil alto,Norte,Trabajadores moviles,Movilidad mixta,115.26,0,115.26,27.05114696,168,63.629999999999995,159.73999210000002,518.37992452
454,39.62,45.71,12.01,70.65999999999998,3.008104,119.18108047999999,168,00821-1-02,45 a 59,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad mixta,0,0,0,119.18108047999999,168,57.72,0,173.62776288000003
455,24.24,54.21,13.58,75.96999999999998,2.930111,68.36323757877553,168,00821-1-03,18 a 29,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad mixta,8.969999999999999,11.63265306122449,-2.662653061224491,71.02589064000001,168,67.79,2.662653061224475,201.29487775122453
456,82.72,26.51,7.11,51.66,7.170561,307.0588528,168,00824-1-02,30 a 44,Mujeres,Quintil alto,Sur,Cuidadores domesticos,Movilidad mixta,188.91000000000003,0,188.91000000000003,118.1488528,168,33.620000000000005,286.08995311999996,527.1642139400001
462,53.71,51.01,8.06,55.21999999999999,2.469215,72.0551660136264,168,00834-1-03,18 a 29,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Movilidad mixta,66.06,11.6263736263736,54.4336263736264,17.62153964,168,59.07,60.56637163637362,206.4229016863736
468,21.56,44.2,12.49,89.75,3.006596,64.82220975999999,168,00841-1-02,18 a 29,Hombres,Quintil bajo,Sur,Rutina flexible,Movilidad mixta,0,0,0,64.82220975999999,168,56.690000000000005,0,170.44392724000002
483,52.27,28.51,13.71,73.50999999999999,5.367794,101.4537550062652,168,00873-1-02,18 a 29,Hombres,Quintil alto,Centro,Trabajadores moviles,Movilidad mixta,63.459999999999994,15.0808407437348,48.3791592562652,53.07459574999999,168,42.22,179.12083737373482,405.7491000537349
484,51.86,33.63,13.54,68.97,3.72409,94.72514808717868,168,00873-1-05,30 a 44,Mujeres,Quintil alto,Centro,Trabajadores rutinarios,Movilidad mixta,34.88,8.28617623282134,26.593823767178662,68.13132432000002,168,47.17,98.40615931282132,274.0714846128213
489,68.2,28.06,7.34,64.39999999999999,4.914915,226.8572196,168,00882-1-01,18 a 29,Mujeres,Quintil medio,Centro,Trabajadores rutinarios,Movilidad mixta,141.66,0,141.66,85.19721960000001,168,35.4,108.3399834,282.3279744
493,86.44,19.09,3.4,59.07,3.326006,239.47994752000002,168,00886-1-01,30 a 44,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad mixta,146.98000000000002,32.5,114.48000000000002,124.99994752,168,22.49,48.020011119999964,122.82188606000003
505,64,45.72,9.43,48.85,2.992771,191.537344,168,00899-1-02,60 o mas,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Movilidad mixta,0,0,0,191.537344,168,55.15,0,165.05132065
507,43.91,27.45,15.35,81.29,2.990355,131.30648805,168,00900-1-02,18 a 29,Mujeres,Quintil bajo,Norte,Rutina flexible,Movilidad mixta,0,0,0,131.30648805,168,42.8,-2.842170943040401e-14,127.98719399999996
513,56.92,11.61,24.44,75.03,3.073207,174.92694244,168,00917-1-01,60 o mas,Mujeres,Quintil alto,Sur,Cuidadores domesticos,Movilidad mixta,0,0,0,174.92694244,168,36.05,0,110.78911234999998
