PeID,Tw,Tf1,Tf2,Tc,w,Ec,ta,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,cierre_temporal,tiempo_libre_observado,ingreso_libre_observado,ingreso_potencial_neto_Ec
557,60.95,42.45,4.84,59.75999999999999,3.669358,180.9973405,168,01015-1-01,18 a 29,Hombres,Quintil bajo,Sur,Jovenes trabajadores,Movilidad activa,132.35,0,132.35,48.6473405,168,47.290000000000006,42.65002960000001,216.17396942
558,50.92,46.05,10.76,60.27,2.557166,51.94089952,168,01017-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Jovenes trabajadores,Movilidad activa,71.73,37.5,34.230000000000004,17.71089952,168,56.809999999999995,78.2699932,223.54259365999997
565,66.4,43.01,8.01,50.58,2.232698,98.11117999999999,168,01029-1-02,18 a 29,Mujeres,Quintil bajo,Centro,Jovenes trabajadores,Movilidad mixta,39.86,0,39.86,58.25117999999999,168,51.019999999999996,50.13996720000003,164.05221916000005
566,7.5,84.85,2.98,72.67,2.822979,21.1723425,168,01029-1-03,45 a 59,Mujeres,Quintil bajo,Centro,Jovenes trabajadores,Usuarios publicos,0,0,0,21.1723425,168,87.83,0,247.94224557
569,43.84,77.19,5.19,41.78,1.419484,56.70016192,168,01036-1-02,45 a 59,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Movilidad activa,44.47,0,44.47,12.230161919999999,168,82.38,5.530016640000007,122.46710855999999
594,64.95,43.95,13.67,45.42999999999999,4.432391,210.94381645,168,01080-1-02,45 a 59,Mujeres,Quintil bajo,Sur,Jovenes trabajadores,Movilidad mixta,148.06,0,148.06,62.883816450000005,168,57.620000000000005,76.93997900000002,332.3343484200001
599,58.14,48.15,6.1,55.61,2.670627,158.41028290000003,168,01088-1-02,18 a 29,Hombres,Quintil bajo,Sur,Jovenes trabajadores,Movilidad mixta,128.14000000000001,0,128.14000000000001,30.2702829,168,54.25,-3.1400291200000083,141.74148563
603,43.09,61.14,6.9,56.87,2.908858,66.38270586,168,01096-1-05,30 a 44,Hombres,Quintil medio,Centro,Jovenes trabajadores,Usuarios publicos,56.04,0,56.04,10.342705860000002,168,68.04,58.959985360000005,256.87868368
605,55.97,54.4,9.01,48.620000000000005,3.77851,134.97323191,168,01098-1-01,45 a 59,Mujeres,Quintil bajo,Sur,Jovenes trabajadores,Motorizados privados,85.99000000000001,0,85.99000000000001,48.98323191,168,63.41,76.50997278999998,316.10529189
607,51.43,55.25,7.69,53.629999999999995,3.162713,92.63831643,168,01101-1-02,30 a 44,Hombres,Quintil medio,Centro,Jovenes trabajadores,Motorizados privados,42.48,0,42.48,50.15831643,168,62.94,70.02001315999999,269.08116938
610,55.96,47.89,6.18,57.96999999999999,6.191613,187.3726856,168,01105-1-01,30 a 44,Hombres,Quintil bajo,Norte,Jovenes trabajadores,Motorizados privados,153.39000000000001,0,153.39000000000001,33.9826856,168,54.07,159.10997788000003,493.89049279
620,50.12,51.72,9.57,56.589999999999996,2.912443,104.0916374,168,01126-1-01,45 a 59,Mujeres,Quintil bajo,Sur,Jovenes trabajadores,Usuarios publicos,45.62,0,45.62,58.471637400000006,168,61.29,41.88000575999999,220.38363723
623,47.09,61.82,4.59,54.5,2.849983,78.48659668090909,168,01129-1-03,18 a 29,Hombres,Quintil medio,Norte,Jovenes trabajadores,Movilidad mixta,60.19,3.40909090909091,56.78090909090909,21.70568759,168,66.41,55.719102789090925,244.98647381909092
