PeID,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Tw,Tw_hat,Tf1,Tf1_hat,Tf2,Tf2_hat,Tc,w,Ec,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,VoL_predicho,VoL_observado,VTAW_predicho,VTAW_observado,VoL_predicho_sobre_w,VTAW_predicho_sobre_w,ingreso_libre_observado,ingreso_libre_predicho,ingreso_potencial_neto_Ec,error_Tw,error_Tf1,error_Tf2,cierre_temporal,cierre_temporal_predicho,diferencia_cierre_predicho
164,00292-1-01,60 o mas,Mujeres,Quintil bajo,Norte,Rutina flexible,Movilidad activa,43.83,53.450183534858994,45.51,36.81313908208033,9.84,8.916677383060678,68.82,2.600957,113.9999484,0,0,0,113.9999484,3.3539179879871006,-3.4219706002122067e-7,0.7529609879871004,-2.60095734219706,1.2894938239990512,0.28949382399905127,-3.089999992766934e-6,25.021680616276257,143.96296686000005,-9.620183534858995,8.696860917919665,0.9233226169393216,168,168,0
185,00341-1-04,60 o mas,Mujeres,Quintil medio,Centro,Cuidadores domesticos,Movilidad activa,47.82,56.77083932821119,39.67,35.11403177570611,12.9,8.505128896082697,67.61,3.02866,144.8305212,0,0,0,144.8305212,3.80953878463036,0,0.7808787846303602,-3.02866,1.2578297942424572,0.2578297942424571,0,27.109049039780103,159.21665620000002,-8.950839328211188,4.555968224293892,4.394871103917303,168,168,0
190,00346-1-03,18 a 29,Mujeres,Quintil bajo,Norte,Rutina flexible,Movilidad activa,20.62,29.03399765723192,39.42,27.616809626979144,3.3,6.689192715788952,104.66,3.150353,64.96027886,0,0,0,64.96027886,4.736165983334111,0,1.5858129833341108,-3.150353,1.503376283017843,0.503376283017843,0,26.507062761453554,134.58308016,-8.41399765723192,11.803190373020858,-3.389192715788952,168,168,0
192,00348-1-02,45 a 59,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,29.1,46.87612262408135,66.6,57.02225771123431,22.01,13.81161966468434,50.290000000000006,3.035695,80.48974326675605,8.21,16.05898123324397,-7.848981233243968,88.33872450000001,5.348922094895788,0.5429576730494442,2.313227094895788,-2.492737326950556,1.7620090604938203,0.7620090604938203,7.848981233243961,61.81186780255459,276.84191518324394,-17.776122624081346,9.577742288765684,8.198380335315662,168,168,0
198,00361-1-01,60 o mas,Mujeres,Quintil bajo,Sur,Rutina flexible,Movilidad activa,39.95,47.44352513485809,72.96,58.698777692048324,7.45,14.21769717309357,47.640000000000015,3.101202,81.21483808181819,39.13999999999999,81.8181818181818,-42.678181818181805,123.89301989999998,5.541252756806353,3.2533535968003324,2.440050756806353,0.15215159680033263,1.7868080688734087,0.7868080688734088,42.67818181818181,65.91711695345398,292.04583463818176,-7.493525134858089,14.26122230795167,-6.767697173093571,168,168,0
201,00368-1-01,30 a 44,Hombres,Quintil bajo,Sur,Rutina flexible,Movilidad activa,48.48,60.30120367008453,57.86,43.92059082448098,8.52,10.638205505434472,53.140000000000015,2.817941,136.61374944,0,0,0,136.61374944,3.7425243142410927,2.7924149828214535e-6,0.9245833142410929,-2.817938207585017,1.328105987400408,0.3281059874004079,3.024000000095839e-5,33.311484731281666,187.05495381999992,-11.821203670084536,13.939409175519017,-2.1182055054344726,168,168,0
204,00372-1-02,45 a 59,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,56.78,64.88055303106248,40.83,34.00334303119226,9.51,8.236103937745265,60.88,2.407978,136.72502872,0,0,0,136.72502872,2.830632822661923,-4.612455402277383e-6,0.4226548226619231,-2.407982612455402,1.1755227093694058,0.17552270936940584,-3.7880000007817216e-5,19.50591560663173,121.21757464000001,-8.100553031062475,6.82665696880774,1.2738960622547353,168,168,0
210,00388-1-01,30 a 44,Mujeres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad activa,58.84,48.13386022016304,19.6,32.39065284616371,9.93,7.845486933673267,79.63,2.954576,117.22726015999999,87.88,32,55.879999999999995,61.34726016,3.806700103123832,11.752811617991286,0.852124103123832,8.798235617991287,1.2884082532058176,0.2884082532058177,56.61999168000003,24.987888033848435,143.86862096000002,10.706139779836967,-12.79065284616371,2.084513066326733,168,168,0
216,00394-1-04,30 a 44,Hombres,Quintil medio,Norte,Jovenes trabajadores,Movilidad activa,58.94,47.89316424491188,49.45,52.77416571905138,5.06,12.782670036036748,54.55,2.696581,82.0364817,48.1,0,48.1,33.9364817,4.404967054257184,8.647400873891819,1.7083860542571836,5.9508198738918185,1.6335378222486858,0.6335378222486858,76.90000244000001,47.111315032708745,223.89063275000004,11.046835755088118,-3.324165719051379,-7.722670036036749,168,168,0
228,00419-1-02,30 a 44,Hombres,Quintil bajo,Sur,Rutina flexible,Movilidad activa,22.3,34.96971276354072,51.22,46.55418656261748,19.28,11.27610067384182,75.19999999999999,2.615515,44.8059796,11.48,0,11.48,33.325979600000004,4.945436109019266,1.1755014057159927,2.3299211090192657,-1.440013594284007,1.8908077793548368,0.8908077793548368,13.520004899999996,46.6578286787322,197.9138124,-12.66971276354072,4.665813437382518,8.003899326158182,168,168,0
