PeID,Tw,Tf1,Tf2,Tc,w,Ec,ta,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,cierre_temporal,tiempo_libre_observado,ingreso_libre_observado,ingreso_potencial_neto_Ec
379,28.56,37.47,11.53,90.44,2.987874,5.623681439999999,168,00692-1-02,60 o mas,Mujeres,Quintil medio,Centro,Rutina flexible,Movilidad activa,76.28999999999999,156,-79.71000000000001,85.33368144,168,49,79.71000000000001,226.11582600000003
389,13.07,66.16,5.03,83.74000000000001,3.053103,39.90405621,168,00707-1-07,18 a 29,Hombres,Quintil alto,Norte,Rutina flexible,Movilidad activa,0,0,0,39.90405621,168,71.19,0,217.35040257
394,25.87,69.56,9.96,62.60999999999999,3.161325,81.78347775,168,00718-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,0,0,0,81.78347775,168,79.52000000000001,0,251.38856400000006
400,23.33,10.03,2.91,131.73000000000002,3.111921,72.60111693,168,00735-1-01,30 a 44,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Movilidad activa,0,0,0,72.60111693,168,12.94,0,40.26825773999994
401,55.88,12.92,15.71,83.49000000000001,2.887144,97.01252297615761,168,00736-1-01,60 o mas,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,39.440000000000005,103.76108374384239,-64.3210837438424,161.33360672,168,28.630000000000003,64.3210837438424,146.98001646384236
403,40.74,37.67,7.99,81.6,2.990163,51.539240620000015,168,00741-1-01,60 o mas,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,105.72000000000001,176,-70.27999999999999,121.81924062,168,45.660000000000004,70.27999999999999,206.81084258
405,83.45,33.04,8.72,42.79,7.550426,392.74308665,168,00744-1-02,30 a 44,Hombres,Quintil alto,Centro,Cuidadores domesticos,Movilidad activa,262.66,0,262.66,130.08308664999998,168,41.76,237.33996305000005,552.6457528100001
407,36.63,58.21,13.61,59.55,3.365075,13.522711709999982,168,00751-1-01,60 o mas,Hombres,Quintil bajo,Sur,Rutina flexible,Movilidad activa,70.25999999999999,150,-79.74000000000001,93.26271170999999,168,71.82,109.73998554000003,351.41967204
410,60.73,48.17,9.35,49.75000000000001,5.293767,3.1104446300000035,168,00756-1-01,30 a 44,Hombres,Quintil alto,Norte,Jovenes trabajadores,Movilidad activa,262.87,281.25,-18.379999999999995,21.49044463,168,57.52,318.38002528,622.87750312
414,51.37,39.56,12.79,64.28,2.150698,77.65137063,168,00763-1-02,30 a 44,Hombres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad activa,67.17,0,67.17,10.48137063,168,52.35,32.82998563000001,145.41902593000003
422,29.22,52.04,11.78,74.96000000000001,2.842425,65.8256437,168,00775-1-01,60 o mas,Mujeres,Quintil bajo,Norte,Rutina flexible,Movilidad activa,7.77,0,7.77,58.0556437,168,63.82,17.230014799999992,198.63357829999995
426,33.93,40.96,12.66,80.44999999999999,2.874411,97.52876522999999,168,00784-1-03,60 o mas,Mujeres,Quintil medio,Sur,Rutina flexible,Movilidad activa,0,0,0,97.52876522999999,168,53.620000000000005,0,154.12591782000004
430,23.58,43.73,12.96,87.73000000000002,2.690461,18.966553189562703,168,00788-1-01,60 o mas,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,51.68000000000001,91.1545189504373,-39.4745189504373,58.44107214,168.00000000000003,56.69,44.47451719043729,196.99675128043725
432,100.49,26.95,4.09,36.47,4.147779,328.40026467999996,168,00790-1-01,18 a 29,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,161.59,0,161.59,166.81026468,168,31.04,88.41004702999999,217.15710719000003
447,86.05,20.21,7.43,54.31,2.852573,152.36389175,168,00809-1-01,45 a 59,Hombres,Quintil bajo,Norte,Cuidadores domesticos,Movilidad activa,56.9,0,56.9,95.46389175,168,27.64,93.10001489999999,171.94513261999998
448,21.61,39.5,8.89,97.99999999999999,3.132547,25.138275096229506,168,00811-1-01,60 o mas,Hombres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,32.28,74.8360655737705,-42.556065573770496,67.69434067,168,48.39,42.556065573770496,194.14001490377055
461,35.37,67.08,9.51,56.04,3.360835,118.87273394999998,168,00834-1-02,30 a 44,Hombres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,0,0,0,118.87273394999998,168,76.59,0,257.40635265000003
464,88.15,10.91,7.38,61.559999999999995,3.379504,297.9032776,168,00836-1-01,60 o mas,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Movilidad activa,0,0,0,297.9032776,168,18.29,0,61.81112815999995
469,38.89,47.76,5.75,75.60000000000002,2.929933,113.94509437,168,00843-1-02,60 o mas,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,0,0,0,113.94509437,168.00000000000003,53.51,0,156.78071482999997
479,27.35,41,11.29,88.36000000000001,3.004321,82.16817934999999,168,00869-1-02,45 a 59,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Movilidad activa,0,0,0,82.16817934999999,168,52.29,1.4210854715202004e-14,157.09594509
480,11.56,71.47,8.54,76.43,3.068869,35.47612563999999,168,00869-1-03,18 a 29,Hombres,Quintil bajo,Sur,Rutina flexible,Movilidad activa,0,0,0,35.47612563999999,168,80.00999999999999,7.105427357601002e-15,245.54020868999996
481,93.13,13.59,10.19,51.09,3.030762,202.0848254,168,00871-1-02,30 a 44,Mujeres,Quintil medio,Norte,Cuidadores domesticos,Movilidad activa,57.33,0,57.33,144.7548254,168,23.78,80.17003965999999,152.24156002
487,62.84,37.95,8.39,58.81999999999999,2.368678,154.72771036,168,00876-1-01,18 a 29,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Movilidad activa,76.13,20.25,55.879999999999995,98.84771036000001,168,46.34,-5.879984839999992,103.88455368000001
488,55.8,23.66,4.6,83.94000000000001,2.988603,166.76404739999998,168,00879-1-02,30 a 44,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Movilidad activa,0,0,0,166.76404739999998,168,28.259999999999998,0,84.45792077999997
