id_persona,modulo,choice,T_modulo_sem,choice_interno_v10,mod_TD,mod_TC,mod_ED,mod_CP,T_mod_10h,female,zona_centro,zona_sur,edad_18_24,edad_45_64,edad_65mas,n_menores_18,n_trabajadores,n_profesionales,vive_pareja,educ_secundaria,educ_tecnica,educ_universitaria,quintil_2,quintil_3,quintil_4,quintil_5,ing_personal,PeID,WeID,avl_1,chc_1,wd_1,avl_2,chc_2,wd_2,avl_3,chc_3,wd_3,avl_4,chc_4,wd_4,avl_5,chc_5,wd_5,avl_6,chc_6,wd_6,avl_7,chc_7,wd_7,wc_1,Tw,Tf1,Tf2,Tc,w,Ec,ta,Ec_monetario,Ec_trabajo_no_remunerado,ingreso_libre_observado,ingreso_potencial_neto_Ec,wc_2
00071-1-01,TO,5,45,5,0,0,0,0,4.5,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,325,44,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,69.73,27.65,12.58,58.040000000000006,5.684662,232.54147901,168,161.14999999999998,71.39147901,163.85000225000005,392.5439545100001,1
00072-1-01,TD,1,23.45,1,1,0,0,0,2.345,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,45,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,23.45,38.98,10.01,95.56000000000002,3.093519,72.54302055,168,0,72.54302055,0,151.55149580999998,1
00075-1-01,TO,7,40,7,0,0,0,0,4,1,1,0,0,1,0,0,3,3,1,0,1,0,0,0,1,0,108.57,46,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,75.81,27.7,14.02,50.47,2.84351,167.27852930495146,168,60.28,110.56649047,48.28796379504857,166.91920099504858,1
00076-1-01,TO,6,70,6,0,0,0,0,7,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,550,47,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,74.54,20.94,13.85,58.669999999999995,7.569237,254.6509037,168,240.44,14.2109037,309.5600222800001,572.8937775100002,1
00076-1-02,TC,1,0.14,1,0,1,0,0,0.014,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,0,48,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,56.96,31.02,18.93,61.09,3.106725,176.959056,168,0,176.959056,0,155.18091374999997,1
00076-1-02,ED,1,17.77,1,0,0,1,0,1.777,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,0,48,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,56.96,31.02,18.93,61.09,3.106725,176.959056,168,0,176.959056,0,155.18091374999997,1
00077-1-02,TD,1,24.35,1,1,0,0,0,2.435,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,49,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,24.35,47.87,7.12,88.66,3.03938,74.008903,168,0,74.008903,0,167.1355062,1
00078-1-01,TO,3,20,3,0,0,0,0,2,1,1,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,52.5,50,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,54.25,38.3,12.83,62.620000000000005,2.879951,125.07732475,168,21.340000000000003,103.73732475,31.16001700000001,178.41191163000002,1
00078-1-01,TD,5,34.24,5,1,0,0,0,3.4240000000000004,1,1,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,52.5,50,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,54.25,38.3,12.83,62.620000000000005,2.879951,125.07732475,168,21.340000000000003,103.73732475,31.16001700000001,178.41191163000002,1
00080-1-01,TO,1,40,1,0,0,0,0,4,0,0,1,0,0,0,1,1,2,1,0,0,1,0,1,0,0,375,51,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,61.7,33.59,11.57,61.13999999999999,7.16786,299.33695830000005,168,232.08000000000004,67.2569583,142.9200037,466.6205613,1
00080-1-01,TD,1,10.08,1,1,0,0,0,1.008,0,0,1,0,0,0,1,1,2,1,0,0,1,0,1,0,0,375,51,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,61.7,33.59,11.57,61.13999999999999,7.16786,299.33695830000005,168,232.08000000000004,67.2569583,142.9200037,466.6205613,1
00080-1-02,TD,1,43.76,1,1,0,0,0,4.3759999999999994,1,0,1,0,0,0,1,1,2,1,0,0,1,0,1,0,0,0,52,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,58.34,32.55,7.45,69.66,3.038659,177.27536605999998,168,0,177.27536605999998,2.8421709430404014e-14,121.54636000000002,1
00088-1-02,TD,7,6.79,7,1,0,0,0,0.679,0,1,0,0,0,0,1,1,2,1,0,1,0,0,1,0,0,300,53,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,56.34,47.69,6.22,57.75,6.213444,246.53546588,168,196.46999999999997,50.065465880000005,103.52996908000004,438.49673512,1
00088-1-02,TC,1,9.55,1,0,1,0,0,0.955,0,1,0,0,0,0,1,1,2,1,0,1,0,0,1,0,0,300,53,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,56.34,47.69,6.22,57.75,6.213444,246.53546588,168,196.46999999999997,50.065465880000005,103.52996908000004,438.49673512,1
00092-1-01,TO,7,40,7,0,0,0,0,4,0,1,0,0,1,0,0,2,1,1,0,1,0,0,1,0,0,225,54,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,51.64,30.53,21.41,64.42,5.057747,138.57203208,168,102.39,36.18203208,122.610023,385.30940218,1
00092-1-03,ED,2,24.62,2,0,0,1,0,2.462,1,1,0,1,0,0,0,2,1,0,1,0,0,0,1,0,0,0,55,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,8.17,64.88,6.4,88.55000000000001,2.910447,23.77835199,168,0,23.77835199,0,207.45666215999995,1
00094-1-02,TO,1,45,1,0,0,0,0,4.5,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,300,56,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,63.7,54.44,7.12,42.74,5.690309,188.6026608,168,126.13,62.4726608,173.8700225,524.16544454,1
00094-1-02,TD,7,17.43,7,1,0,0,0,1.743,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,300,56,2,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,63.7,54.44,7.12,42.74,5.690309,188.6026608,168,126.13,62.4726608,173.8700225,524.16544454,1
00098-1-02,TO,5,40,5,0,0,0,0,4,1,0,1,0,0,0,1,1,2,1,0,1,0,1,0,0,0,100,57,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,58.08,36.63,13.51,59.779999999999994,2.659997,121.16263184,168,66.66999999999999,54.492631839999994,33.32999392000002,166.70224350000004,1
00100-1-02,TO,2,35,2,0,0,0,0,3.5,1,0,0,0,0,0,2,2,2,1,0,1,0,0,0,0,0,80,58,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,68.42,46.22,4.72,48.64,2.661622,162.63819284000002,168,60.53,102.10819284000002,19.469984399999987,155.05300907999995,1
00100-1-02,TC,5,7.07,5,0,1,0,0,0.7070000000000001,1,0,0,0,0,0,2,2,2,1,0,1,0,0,0,0,0,80,58,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,68.42,46.22,4.72,48.64,2.661622,162.63819284000002,168,60.53,102.10819284000002,19.469984399999987,155.05300907999995,1
00101-1-01,TO,2,45,2,0,0,0,0,4.5,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,222.69,59,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,65.36,45.38,10.74,46.52,2.702575,49.972405208324,168,96.02,61.64026648,126.667896791676,278.336405791676,1
00103-1-02,TO,2,12,2,0,0,0,0,1.2,1,1,0,0,1,0,1,3,0,1,1,0,0,0,1,0,0,100,60,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,69.15,24.71,10.74,63.399999999999984,4.005066,224.44028745,168,47.49,176.95028745,52.510026450000026,194.4896161500001,1
00103-1-02,TD,1,46.64,1,1,0,0,0,4.664,1,1,0,0,1,0,1,3,0,1,1,0,0,0,1,0,0,100,60,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,69.15,24.71,10.74,63.399999999999984,4.005066,224.44028745,168,47.49,176.95028745,52.510026450000026,194.4896161500001,1
00103-1-02,TC,5,10.51,5,0,1,0,0,1.051,1,1,0,0,1,0,1,3,0,1,1,0,0,0,1,0,0,100,60,3,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,69.15,24.71,10.74,63.399999999999984,4.005066,224.44028745,168,47.49,176.95028745,52.510026450000026,194.4896161500001,1
00111-1-03,TO,5,9,5,0,0,0,0,0.9,1,0,1,0,1,0,0,2,0,1,1,0,0,0,0,1,0,65,61,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,36.56,27.42,12.83,91.19,4.066406,111.64780552,168,27.979999999999997,83.66780552,37.01999784,200.69283934,1
00113-1-01,TO,2,6,2,0,0,0,0,0.6,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,101.21,62,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,47.39,30.05,9.99,80.57000000000001,2.767243,81.49510631290781,168,51.57000000000001,127.38964532,49.64453945709221,160.44494917709218,1
00113-1-01,TD,2,41.24,2,1,0,0,0,4.1240000000000006,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,101.21,62,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,47.39,30.05,9.99,80.57000000000001,2.767243,81.49510631290781,168,51.57000000000001,127.38964532,49.64453945709221,160.44494917709218,1
00115-1-02,TO,1,48,1,0,0,0,0,4.8,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,135,63,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,52.53,41.88,11.11,62.48,2.405518,48.57184077,168,57.21,13.86184077,77.79001976999999,205.25841859,1
00118-1-02,TD,1,15.93,1,1,0,0,0,1.593,1,0,0,0,0,0,2,2,2,1,0,0,1,0,1,0,0,150,64,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,79.31,40.85,4.84,43,2.63779,142.31314692,168,83.11,59.203146919999995,66.88997798,187.41060308,1
00119-1-01,TD,1,11.38,1,1,0,0,0,1.138,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,65,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,11.41,83.74,5.88,66.97000000000001,3.36889,38.4390349,168,0,38.4390349,0,301.91992179999994,1
00119-1-02,TD,1,33.95,1,1,0,0,0,3.3950000000000005,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,67.5,66,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,33.95,16.79,17.16,100.10000000000002,3.062645,87.72679775,168,51.25,103.97679775,16.25,120.22679774999992,1
00120-1-02,TO,1,33,1,0,0,0,0,3.3,1,0,0,0,1,0,0,2,2,1,0,0,1,0,0,0,1,450,67,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,59.26,42.84,10.58,55.32000000000001,8.97514,216.22678422,168,134.36,81.86678422000001,315.64001218,795.0919909799999,1
00120-1-02,TD,1,26.26,1,1,0,0,0,2.6260000000000003,1,0,0,0,1,0,0,2,2,1,0,0,1,0,0,0,1,450,67,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,59.26,42.84,10.58,55.32000000000001,8.97514,216.22678422,168,134.36,81.86678422000001,315.64001218,795.0919909799999,1
00125-1-04,TO,5,35,5,0,0,0,0,3.5,1,0,0,0,1,0,2,4,2,1,0,0,0,0,0,1,0,40,68,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,64.56,15.85,8.03,79.56,2.017727,108.39447512,168,18.13,90.26447512,21.86997999999997,70.05330075999996,1
00125-1-04,TD,5,29.1,5,1,0,0,0,2.91,1,0,0,0,1,0,2,4,2,1,0,0,0,0,0,1,0,40,68,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,64.56,15.85,8.03,79.56,2.017727,108.39447512,168,18.13,90.26447512,21.86997999999997,70.05330075999996,1
00126-1-01,TO,1,40,1,0,0,0,0,4,0,0,1,0,1,0,2,3,1,1,0,0,0,0,0,1,0,200,69,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,57.63,38.29,10.57,61.51000000000001,4.42097,154.3404649,168,99.56,54.7804649,100.44003619999998,316.44863039999984,1
00126-1-01,TC,1,1.7,1,0,1,0,0,0.16999999999999998,0,0,1,0,1,0,2,3,1,1,0,0,0,0,0,1,0,200,69,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,57.63,38.29,10.57,61.51000000000001,4.42097,154.3404649,168,99.56,54.7804649,100.44003619999998,316.44863039999984,1
00126-1-03,TO,1,48,1,0,0,0,0,4.8,1,0,1,0,0,0,2,3,1,0,0,1,0,0,0,1,0,125,70,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,67.11,46.94,4.38,49.57,2.738096,120.98363767,168,62.23,58.75363767,62.76998489,203.28907161,1
00127-1-01,TO,1,45,1,0,0,0,0,4.5,1,0,1,0,0,0,0,2,2,1,0,0,1,0,0,0,1,425.85,71,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,74.59,39.33,7.18,46.9,6.270937,288.3317463928814,168,246.43,92.74920402,179.4174444371186,471.0787243071186,1
00128-1-01,TO,2,45,2,0,0,0,0,4.5,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,225,72,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,53.38,57.19,10.42,47.010000000000005,4.700895,134.77376198000002,168,108.84,25.93376198,116.16001312,433.9875240699999,1
00128-1-01,TD,1,8.38,1,1,0,0,0,0.8380000000000001,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,225,72,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,53.38,57.19,10.42,47.010000000000005,4.700895,134.77376198000002,168,108.84,25.93376198,116.16001312,433.9875240699999,1
00129-1-01,TO,5,18,5,0,0,0,0,1.8,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,91.96,73,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,32.91,12.69,9.79,112.61,1.829655,11.307427040869593,168,43.05,45.21394878,48.906519009130406,90.03716340913039,1
00129-1-01,TD,5,14.91,5,1,0,0,0,1.491,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,91.96,73,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,32.91,12.69,9.79,112.61,1.829655,11.307427040869593,168,43.05,45.21394878,48.906519009130406,90.03716340913039,1
00134-1-02,TD,5,42.39,5,1,0,0,0,4.239,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,74,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,49.53,50.21,7.46,60.79999999999999,3.164193,156.72247929,168,0,156.72247929,0,182.4790103100001,1
00135-1-02,TD,1,46.33,1,1,0,0,0,4.633,1,1,0,0,1,0,1,1,2,1,0,0,1,0,0,0,1,0,75,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,46.33,40.79,6.94,73.94,3.153856,146.11814848,168,0,146.11814848,0,150.53354688000002,1
00135-1-02,TC,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,2,1,0,0,1,0,0,0,1,0,75,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,46.33,40.79,6.94,73.94,3.153856,146.11814848,168,0,146.11814848,0,150.53354688000002,1
00137-1-02,TO,1,40,1,0,0,0,0,4,1,0,0,0,0,0,1,2,2,1,0,0,1,0,0,0,1,212.5,76,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,74.46,35.47,5.16,52.91000000000001,4.253828,213.15998376,168,108.92000000000002,104.23998376,103.58004911999998,276.41308075999996,1
00137-1-02,TD,1,27.04,1,1,0,0,0,2.7039999999999997,1,0,0,0,0,0,1,2,2,1,0,0,1,0,0,0,1,212.5,76,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,74.46,35.47,5.16,52.91000000000001,4.253828,213.15998376,168,108.92000000000002,104.23998376,103.58004911999998,276.41308075999996,1
00137-1-02,TC,1,7.42,1,0,1,0,0,0.742,1,0,0,0,0,0,1,2,2,1,0,0,1,0,0,0,1,212.5,76,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,74.46,35.47,5.16,52.91000000000001,4.253828,213.15998376,168,108.92000000000002,104.23998376,103.58004911999998,276.41308075999996,1
00138-1-01,TD,5,22.52,5,1,0,0,0,2.252,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,375,77,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,67.52,42.24,7.07,51.17,6.627594,257.5151454,168,185.02,72.4951454,189.98000148,516.7866616200001,1
00144-1-05,TD,5,15.22,5,1,0,0,0,1.522,0,1,0,1,0,0,1,4,4,0,0,0,1,0,0,0,1,0,78,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,15.38,71.16,10.39,71.07000000000001,3.057089,47.018028820000005,168,0,47.018028820000005,0,249.3056079499999,1
00144-1-05,TC,5,0.16,5,0,1,0,0,0.016,0,1,0,1,0,0,1,4,4,0,0,0,1,0,0,0,1,0,78,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,15.38,71.16,10.39,71.07000000000001,3.057089,47.018028820000005,168,0,47.018028820000005,0,249.3056079499999,1
00146-1-02,TC,1,22.72,1,0,1,0,0,2.272,1,0,1,0,1,0,3,1,0,1,0,0,0,0,0,1,0,0,79,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,56.95,32.02,12.69,66.34,2.962039,168.68812104999998,168,0,168.68812104999998,2.8421709430404014e-14,132.43276368999997,1
00147-1-01,TD,1,32.98,1,1,0,0,0,3.2979999999999996,1,1,0,0,0,0,1,2,1,1,0,1,0,1,0,0,0,125,80,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,60.62,52.02,6.77,48.58999999999999,3.290776,162.79685478,168,88.31,124.48685478,36.68998634000002,230.15470738000005,1
00147-1-01,TC,7,7.64,7,0,1,0,0,0.764,1,1,0,0,0,0,1,2,1,1,0,1,0,1,0,0,0,125,80,2,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,60.62,52.02,6.77,48.58999999999999,3.290776,162.79685478,168,88.31,124.48685478,36.68998634000002,230.15470738000005,1
00147-1-02,TD,1,18.61,1,1,0,0,0,1.861,0,1,0,1,0,0,1,2,1,1,1,0,0,1,0,0,0,62.5,81,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,38.87,62.17,7.88,59.07999999999999,2.402284,75.03678728,168,44.16,55.87678728,18.339991799999993,186.61998600000004,1
00150-1-05,TO,7,40,7,0,0,0,0,4,1,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,1,250,82,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,47.74,42.95,10.59,66.71999999999998,5.734147,127.87820082,168,104.13,23.74820082,145.86997696,452.8762073400002,1
00151-1-02,TD,1,38.72,1,1,0,0,0,3.872,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,83,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,51.79,26.29,12.65,77.27000000000001,3.037327,157.30316532999998,168,0,157.30316532999998,0,118.27351337999995,1
00151-1-02,TC,2,13.07,2,0,1,0,0,1.307,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,83,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,51.79,26.29,12.65,77.27000000000001,3.037327,157.30316532999998,168,0,157.30316532999998,0,118.27351337999995,1
00153-1-01,TD,1,35.69,1,1,0,0,0,3.569,1,0,1,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,84,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,35.69,33.91,26.45,71.95,3.104627,110.80413763,168,0,110.80413763,0,187.39528572,1
00154-1-01,TO,7,30,7,0,0,0,0,3,1,0,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,52.25,85,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,58.81,20.66,8.09,80.44,2.328012,134.10037455999998,168,49.43999999999999,84.66037456,2.8100111600000446,69.74035616000003,1
00156-1-02,TD,2,27.28,2,1,0,0,0,2.728,1,1,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,7.5,86,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,42.29,34.21,13.74,77.76,2.20786,88.68041381000002,168,2.81,85.87041381000002,4.689985589999992,110.55687259,1
00157-1-01,TO,2,40,2,0,0,0,0,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,37.5,87,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,74.1,16.81,8.99,68.10000000000001,1.925792,137.3211939,168,32.12,105.2011939,5.379993299999995,55.06542689999998,1
00157-1-01,TD,5,34.1,5,1,0,0,0,3.41,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,37.5,87,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,74.1,16.81,8.99,68.10000000000001,1.925792,137.3211939,168,32.12,105.2011939,5.379993299999995,55.06542689999998,1
00158-1-02,TD,5,32.96,5,1,0,0,0,3.2960000000000003,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,88,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,32.96,69.06,9.94,56.03999999999999,3.059673,100.84682208,168,0,100.84682208,0,241.714167,1
00159-1-02,TD,5,34.27,5,1,0,0,0,3.4270000000000005,1,0,1,0,1,0,2,2,2,1,0,0,1,0,1,0,0,150,89,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,77.51,23.2,4.63,62.65999999999999,3.386657,200.56980445,168,88.07,112.49980445,61.92997962000004,156.18064393000003,1
00159-1-02,TC,5,3.24,5,0,1,0,0,0.324,1,0,1,0,1,0,2,2,2,1,0,0,1,0,1,0,0,150,89,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,77.51,23.2,4.63,62.65999999999999,3.386657,200.56980445,168,88.07,112.49980445,61.92997962000004,156.18064393000003,1
00161-1-02,ED,2,49.89,2,0,0,1,0,4.989,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,90,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,11.88,36.79,7.49,111.84000000000002,2.961594,35.18373671999999,168,0,35.18373671999999,7.105427357601002e-15,131.13938231999995,1
00163-1-03,TD,5,7.42,5,1,0,0,0,0.742,1,1,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,91,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,7.42,73.53,13.01,74.04,3.09159,22.9395978,168,0,22.9395978,0,267.54619859999997,1
00164-1-03,TC,5,5,5,0,1,0,0,0.5,0,1,0,1,0,0,1,2,2,0,1,0,0,0,0,0,1,0,92,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,10.93,68.32,5.46,83.29,2.946641,32.20678613,168,0,32.20678613,0,217.40317297999997,1
00165-1-01,TD,5,34.18,5,1,0,0,0,3.418,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,93,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,75.48,18.96,9.89,63.67,3.077831,232.31468388,168,0,232.31468388,2.8421709430404014e-14,88.79542435000005,1
00173-1-02,TD,1,28.4,1,1,0,0,0,2.84,1,1,0,0,0,1,0,1,2,1,0,0,1,0,0,1,0,130.93,94,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,28.4,42.17,9.32,88.10999999999999,3.250721,26.863647131707296,168,65.47,92.3204764,65.4568292682927,232.83645355829276,1
00173-1-02,CP,1,17.08,1,0,0,0,1,1.7079999999999995,1,1,0,0,0,1,0,1,2,1,0,0,1,0,0,1,0,130.93,94,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,28.4,42.17,9.32,88.10999999999999,3.250721,26.863647131707296,168,65.47,92.3204764,65.4568292682927,232.83645355829276,1
00176-1-01,TO,1,45,1,0,0,0,0,4.5,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,137.5,95,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,77.34,30.48,8.74,51.43999999999999,3.074477,193.94006604,168,93.66,100.28006604,43.83998514000001,164.42097307999998,1
00176-1-01,TD,1,25.75,1,1,0,0,0,2.575,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,137.5,95,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,77.34,30.48,8.74,51.43999999999999,3.074477,193.94006604,168,93.66,100.28006604,43.83998514000001,164.42097307999998,1
00176-1-01,TC,1,6.59,1,0,1,0,0,0.659,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,137.5,95,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,77.34,30.48,8.74,51.43999999999999,3.074477,193.94006604,168,93.66,100.28006604,43.83998514000001,164.42097307999998,1
00177-1-02,TC,1,42.32,1,0,1,0,0,4.232,1,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,96,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,83.01,20.11,3.04,61.84,2.968122,246.38380722,168,0,246.38380722,2.8421709430404014e-14,68.7120243,1
