PeID,WeID,choice,Tw,Tf1,Tf2,Tc,w,Ec,ta,mod_TD,mod_TC,mod_ED,mod_CP,T_mod_10h,female,zona_centro,zona_sur,edad_65mas,n_trabajadores,vive_pareja,educ_secundaria,educ_tecnica,educ_universitaria,quintil_3,quintil_4,quintil_5,avl_1,avl_2,avl_3,avl_4,avl_5,avl_6,avl_7,chc_1,chc_2,chc_3,chc_4,chc_5,chc_6,chc_7,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6,wd_7,wc_1,wc_2
79,1,1,56.95,32.02,12.69,66.34,2.962039,168.68812105,168,0,1,0,0,2.272,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
80,1,1,60.62,52.02,6.77,48.59,3.290776,162.79685478,168,1,0,0,0,3.298,1,1,0,0,2,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
80,2,7,60.62,52.02,6.77,48.59,3.290776,162.79685478,168,0,1,0,0,0.764,1,1,0,0,2,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
81,1,1,38.87,62.17,7.88,59.08,2.402284,75.03678728,168,1,0,0,0,1.861,0,1,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
82,1,7,47.74,42.95,10.59,66.72,5.734147,127.87820082,168,0,0,0,0,4,1,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
83,1,1,51.79,26.29,12.65,77.27,3.037327,157.30316533,168,1,0,0,0,3.872,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
83,2,2,51.79,26.29,12.65,77.27,3.037327,157.30316533,168,0,1,0,0,1.307,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
84,1,1,35.69,33.91,26.45,71.95,3.104627,110.80413763,168,1,0,0,0,3.569,1,0,1,0,2,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
85,1,7,58.81,20.66,8.09,80.44,2.328012,134.10037456,168,0,0,0,0,3,1,0,1,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
86,1,2,42.29,34.21,13.74,77.76,2.20786,88.68041381,168,1,0,0,0,2.728,1,1,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
87,1,2,74.1,16.81,8.99,68.1,1.925792,137.3211939,168,0,0,0,0,4,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
87,2,5,74.1,16.81,8.99,68.1,1.925792,137.3211939,168,1,0,0,0,3.41,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
88,1,5,32.96,69.06,9.94,56.04,3.059673,100.84682208,168,1,0,0,0,3.296,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
89,1,5,77.51,23.2,4.63,62.66,3.386657,200.56980445,168,1,0,0,0,3.427,1,0,1,0,2,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
89,2,5,77.51,23.2,4.63,62.66,3.386657,200.56980445,168,0,1,0,0,0.324,1,0,1,0,2,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
90,1,2,11.88,36.79,7.49,111.84,2.961594,35.18373672,168,0,0,1,0,4.989,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
91,1,5,7.42,73.53,13.01,74.04,3.09159,22.9395978,168,1,0,0,0,0.742,1,1,0,0,2,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
92,1,5,10.93,68.32,5.46,83.29,2.946641,32.20678613,168,0,1,0,0,0.5,0,1,0,0,2,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
93,1,5,75.48,18.96,9.89,63.67,3.077831,232.31468388,168,1,0,0,0,3.418,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
94,1,1,28.4,42.17,9.32,88.11,3.250721,26.8636471317073,168,1,0,0,0,2.84,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
94,2,1,28.4,42.17,9.32,88.11,3.250721,26.8636471317073,168,0,0,0,1,1.708,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
95,1,1,77.34,30.48,8.74,51.44,3.074477,193.94006604,168,0,0,0,0,4.5,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
95,2,1,77.34,30.48,8.74,51.44,3.074477,193.94006604,168,1,0,0,0,2.575,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
95,3,1,77.34,30.48,8.74,51.44,3.074477,193.94006604,168,0,1,0,0,0.659,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
96,1,1,83.01,20.11,3.04,61.84,2.968122,246.38380722,168,0,1,0,0,4.232,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
97,1,2,57.93,31.63,11.82,66.62,6.560531,220.37158599,168,0,0,0,0,4.8,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
97,2,1,57.93,31.63,11.82,66.62,6.560531,220.37158599,168,1,0,0,0,0.993,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
98,1,2,35.13,45.13,5.14,82.6,10.476139,218.066755,168,0,0,0,1,1.155,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
99,1,2,57.17,40.26,7.77,62.8,5.057279,160.98462714,168,0,0,0,0,4.5,1,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
99,2,2,57.17,40.26,7.77,62.8,5.057279,160.98462714,168,1,0,0,0,1.217,1,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
100,1,1,25.66,80.56,4.78,57,4.999615,90.78887726,168,1,0,0,0,1.227,0,0,1,0,2,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
101,1,1,39.32,42.03,15,71.65,3.129569,142.85463736,168,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
101,2,5,39.32,42.03,15,71.65,3.129569,142.85463736,168,1,0,0,0,1.81,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
101,3,1,39.32,42.03,15,71.65,3.129569,142.85463736,168,0,1,0,0,0.122,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
102,1,1,22.24,62.36,30.43,52.97,3.065629,68.17958896,168,1,0,0,0,2.224,1,0,1,1,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
103,1,5,41.42,58.79,9.49,58.3,3.062451,20.31672042,168,1,0,0,0,4.085,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
104,1,2,60.51,43.97,5.96,57.56,3.263941,112.23106559,168,0,0,0,0,4.5,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
104,2,5,60.51,43.97,5.96,57.56,3.263941,112.23106559,168,1,0,0,0,1.551,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
105,1,2,57.9,15.09,8.26,86.75,2.614382,139.182725,168,1,0,0,0,2.037,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
105,2,5,57.9,15.09,8.26,86.75,2.614382,139.182725,168,0,1,0,0,1.253,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
106,1,1,54.02,28.03,13.82,72.13,0.236317,12.76585572,168,0,0,0,0,5,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
107,1,1,55.21,36.02,7.7,69.07,4.675645,159.25235428,168,0,0,0,0,4.5,0,0,0,0,2,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
107,2,1,55.21,36.02,7.7,69.07,4.675645,159.25235428,168,1,0,0,0,0.92,0,0,0,0,2,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
107,3,1,55.21,36.02,7.7,69.07,4.675645,159.25235428,168,0,1,0,0,0.101,0,0,0,0,2,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
108,1,1,35.6,42.01,6.43,83.96,4.187139,102.677885885714,168,0,0,0,0,2,1,1,0,0,2,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
109,1,5,35.52,53.09,5.68,73.71,3.019224,88.6971195542857,168,1,0,0,0,1.617,0,1,0,0,2,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
110,1,1,11.65,52.74,5.08,98.53,2.967808,34.5749632,168,1,0,0,0,1.094,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
110,2,2,11.65,52.74,5.08,98.53,2.967808,34.5749632,168,0,0,1,0,3.359,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
111,1,2,73.98,14.52,11.46,68.04,3.038634,161.95816382,168,0,0,0,0,4.5,1,1,0,0,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
111,2,5,73.98,14.52,11.46,68.04,3.038634,161.95816382,168,1,0,0,0,2.843,1,1,0,0,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
112,1,5,78.17,22.45,10.46,56.92,2.743131,166.82056823,168,0,0,0,0,4,1,1,0,0,3,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
112,2,5,78.17,22.45,10.46,56.92,2.743131,166.82056823,168,1,0,0,0,3.817,1,1,0,0,3,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
113,1,5,62.24,51.56,8.52,45.68,4.474784,171.37056364,168,0,0,0,0,4.5,1,1,0,0,3,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
114,1,4,48.15,48.08,7.81,63.96,2.9133,85.5053994,168,0,0,0,0,4,0,1,0,0,3,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
115,1,5,42.34,45.3,12.87,67.49,3.097895,131.1648743,168,1,0,0,0,4.234,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
116,1,1,38.96,58.99,8.16,61.89,11.67662,277.84109568,168,1,0,0,0,0.865,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
117,1,7,32.42,65.07,7.86,62.65,3.049681,98.87065802,168,0,1,0,0,0.23,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
118,1,1,66.69,32.14,6.18,62.99,1.993795,69.20618546,168,1,0,0,0,0.671,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
118,2,1,66.69,32.14,6.18,62.99,1.993795,69.20618546,168,0,1,0,0,0.398,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
119,1,1,40.67,60.48,11.92,54.93,3.345083,48.15452561,168,1,0,0,0,4.067,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
120,1,6,72.37,21.63,14.54,59.46,2.443609,29.2303350363636,168,0,0,0,0,4.8,0,0,0,1,2,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
120,2,1,72.37,21.63,14.54,59.46,2.443609,29.2303350363636,168,1,0,0,0,2.437,0,0,0,1,2,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
121,1,5,30.31,40.82,4.85,92.02,2.507353,75.99787338,168,1,0,0,0,2.431,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
122,1,1,49.47,28.72,11.3,78.51,4.097925,21.259459002204,168,0,0,0,0,4.5,0,1,0,0,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
122,2,1,49.47,28.72,11.3,78.51,4.097925,21.259459002204,168,1,0,0,0,0.447,0,1,0,0,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
122,3,1,49.47,28.72,11.3,78.51,4.097925,21.259459002204,168,0,0,0,1,0.66,0,1,0,0,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
123,1,1,65.23,26.96,8.6,67.21,3.007682,148.752491016843,168,1,0,0,0,6.302,1,1,0,0,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
124,1,5,61.85,45.86,8.15,52.14,3.024611,187.07219035,168,1,0,0,0,5.712,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
125,1,5,20.04,14.51,9.46,123.99,3.026102,60.64308408,168,1,0,0,0,2.004,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
126,1,5,63.19,37.71,11.84,55.26,3.058789,115.65485553,168,0,0,0,0,4.5,1,0,0,0,2,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
126,2,7,63.19,37.71,11.84,55.26,3.058789,115.65485553,168,1,0,0,0,1.788,1,0,0,0,2,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
127,1,1,48.43,58.15,9.24,52.18,2.382439,77.24150845,168,0,0,0,0,4,0,1,0,0,2,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
128,1,5,53.44,65.79,6.74,42.03,3.340514,120.80707904,168,1,0,0,0,1.337,1,1,0,0,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
129,1,4,48.78,33.31,8.54,77.37,4.446399,110.47536098,168,0,0,0,0,4,0,1,0,0,3,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
129,2,1,48.78,33.31,8.54,77.37,4.446399,110.47536098,168,0,0,1,0,3.471,0,1,0,0,3,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
130,1,7,77.38,21.14,12.07,57.41,3.127134,145.60762892,168,1,0,0,0,4.736,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
131,1,4,52.4,22.5,14.88,78.22,0.760508,40.7006398,168,0,0,0,0,4.9,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
132,1,5,27.9,48.66,3.92,87.52,3.115383,86.9191857,168,1,0,0,0,2.79,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
132,2,4,27.9,48.66,3.92,87.52,3.115383,86.9191857,168,0,0,1,0,3.407,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
133,1,1,66.5,25.15,11.94,64.41,2.967552,197.342208,168,0,1,0,0,0.169,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
134,1,5,45,42.81,9.89,70.3,3.004444,135.19998,168,1,0,0,0,4.454,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
135,1,2,62.98,31.25,7.2,66.57,4.913503,151.502411,168,0,0,0,0,6,1,1,0,0,2,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
136,1,2,54.61,56.73,5.06,51.6,3.277512,100.01495164,168,0,0,0,0,4.5,0,1,0,0,2,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
137,1,5,11.18,35.43,17.41,103.98,3.144456,35.15501808,168,1,0,0,0,1.118,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
138,1,7,61.55,34.9,9.12,62.43,2.539926,100.20247285,168,0,0,0,0,4.8,1,1,0,0,3,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
138,2,7,61.55,34.9,9.12,62.43,2.539926,100.20247285,168,1,0,0,0,1.343,1,1,0,0,3,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
138,3,3,61.55,34.9,9.12,62.43,2.539926,100.20247285,168,0,1,0,0,0.012,1,1,0,0,3,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
139,1,1,78.82,24.9,10.05,54.23,3.750023,190.99678336,168,0,0,0,0,4,1,0,1,0,3,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
139,2,1,78.82,24.9,10.05,54.23,3.750023,190.99678336,168,1,0,0,0,2.81,1,0,1,0,3,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
139,3,1,78.82,24.9,10.05,54.23,3.750023,190.99678336,168,0,1,0,0,1.072,1,0,1,0,3,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
140,1,1,74.76,15.02,11.64,66.58,5.233821,240.5604672,168,0,0,0,0,4.5,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
140,2,5,74.76,15.02,11.64,66.58,5.233821,240.5604672,168,1,0,0,0,2.976,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
141,1,5,100.16,13.8,10.98,43.06,1.89724,172.08760544,168,0,0,0,0,4.9,1,1,0,0,3,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
142,1,5,35.8,39.66,8.98,83.56,3.072313,19.6669872181818,168,1,0,0,0,3.58,1,1,0,1,3,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
143,1,1,75.02,23.78,12.19,57.01,4.436488,39.1853323,168,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
143,2,1,75.02,23.78,12.19,57.01,4.436488,39.1853323,168,1,0,0,0,2.502,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
144,1,5,64.63,9.03,8.15,86.19,2.682138,111.90658099,168,0,0,0,0,4.5,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
144,2,5,64.63,9.03,8.15,86.19,2.682138,111.90658099,168,1,0,0,0,1.963,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
144,3,2,64.63,9.03,8.15,86.19,2.682138,111.90658099,168,0,0,0,1,0.636,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
145,1,2,86.79,29.43,6.16,45.62,3.765382,254.37750591,168,1,0,0,0,2.107,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
145,2,2,86.79,29.43,6.16,45.62,3.765382,254.37750591,168,0,1,0,0,1.172,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
146,1,1,66.75,31.42,10.62,59.21,8.127471,277.64871575,168,0,0,0,0,4.5,0,0,0,0,2,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
146,2,1,66.75,31.42,10.62,59.21,8.127471,277.64871575,168,0,1,0,0,0.53,0,0,0,0,2,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
147,1,1,71.96,14.27,17.38,64.39,8.794784,326.20266752,168,0,0,0,0,4.5,1,0,0,0,2,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
148,1,6,60.46,29.4,10.77,67.37,5.487832,158.05431014,168,0,0,0,0,5,0,1,0,0,3,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
149,1,6,52.97,19.88,25.12,70.03,3.611785,99.86623168,168,0,0,0,0,4.8,0,0,0,0,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
150,1,7,53.47,27.3,9.86,77.37,3.147741,168.30971127,168,1,0,0,0,5.347,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
151,1,5,43.83,45.51,9.84,68.82,2.600957,113.9999484,168,1,0,0,0,3.783,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
152,1,7,18.04,35.69,15.66,98.61,3.355328,60.53011712,168,1,0,0,0,1.762,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
153,1,2,52.54,61.44,6.24,47.78,3.614895,0.516557439999985,168,0,0,0,0,4,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
153,2,5,52.54,61.44,6.24,47.78,3.614895,0.516557439999985,168,1,0,0,0,1.254,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
154,1,6,59.06,39.98,3.03,65.93,4.314037,140.49702622,168,0,0,0,0,4.9,0,1,0,0,2,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
155,1,1,48.14,28.48,10.21,81.17,5.048821,147.80024898,168,0,0,0,0,3,0,1,0,0,2,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
155,2,5,48.14,28.48,10.21,81.17,5.048821,147.80024898,168,1,0,0,0,1.652,0,1,0,0,2,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
156,1,5,28.94,44.86,7.56,86.64,4.022706,84.98710632,168,1,0,0,0,1.694,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
156,2,2,28.94,44.86,7.56,86.64,4.022706,84.98710632,168,0,0,1,0,2.031,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
157,1,1,56.34,34.28,12.4,64.98,5.964521,163.17109418,168,0,0,0,0,4.5,0,1,0,0,2,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
